transit_paths:	4762	
1	30	34000	6	{	1	{	1	}	1	{	1	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	30	}	1	{	30	}	}	2	{1{	3	}	1{	1	}	}	3	{0	0	0	}
1	31	3491	4	{	1	{	1	}	1	{	1	}	1	{	31	}	1	{	31	}	}	1	{1{	1	}	}	2	{0	0	}
1	31	34001	6	{	1	{	1	}	1	{	1	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	31	}	1	{	31	}	}	2	{1{	3	}	1{	1	}	}	3	{0	0	0	}
1	33	3498	4	{	1	{	1	}	1	{	1	}	1	{	33	}	1	{	33	}	}	1	{1{	1	}	}	2	{0	0	}
1	33	34002	6	{	1	{	1	}	1	{	1	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	33	}	1	{	33	}	}	2	{1{	3	}	1{	1	}	}	3	{0	0	0	}
1	35	3505	4	{	1	{	1	}	1	{	1	}	1	{	35	}	1	{	35	}	}	1	{1{	1	}	}	2	{0	0	}
1	35	34003	6	{	1	{	1	}	1	{	1	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	35	}	1	{	35	}	}	2	{1{	3	}	1{	1	}	}	3	{0	0	0	}
1	36	3512	4	{	1	{	1	}	1	{	1	}	1	{	36	}	1	{	36	}	}	1	{1{	1	}	}	2	{0	0	}
1	36	34004	6	{	1	{	1	}	1	{	1	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	36	}	1	{	36	}	}	2	{1{	3	}	1{	1	}	}	3	{0	0	0	}
1	37	3519	4	{	1	{	1	}	1	{	1	}	1	{	37	}	1	{	37	}	}	1	{1{	1	}	}	2	{0	0	}
1	37	34005	6	{	1	{	1	}	1	{	1	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	37	}	1	{	37	}	}	2	{1{	3	}	1{	1	}	}	3	{0	0	0	}
1	38	3526	4	{	1	{	1	}	1	{	1	}	1	{	38	}	1	{	38	}	}	1	{1{	1	}	}	2	{0	0	}
1	38	34006	6	{	1	{	1	}	1	{	1	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	38	}	1	{	38	}	}	2	{1{	3	}	1{	1	}	}	3	{0	0	0	}
1	39	3533	4	{	1	{	1	}	1	{	1	}	1	{	39	}	1	{	39	}	}	1	{1{	1	}	}	2	{0	0	}
1	39	34007	6	{	1	{	1	}	1	{	1	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	39	}	1	{	39	}	}	2	{1{	3	}	1{	1	}	}	3	{0	0	0	}
1	40	3534	4	{	1	{	1	}	1	{	1	}	1	{	40	}	1	{	40	}	}	1	{1{	3	}	}	2	{0	0	}
1	41	3535	4	{	1	{	1	}	1	{	1	}	1	{	41	}	1	{	41	}	}	1	{1{	3	}	}	2	{0	0	}
1	42	3536	4	{	1	{	1	}	1	{	1	}	1	{	42	}	1	{	42	}	}	1	{1{	3	}	}	2	{0	0	}
1	43	3537	4	{	1	{	1	}	1	{	1	}	1	{	43	}	1	{	43	}	}	1	{1{	3	}	}	2	{0	0	}
1	44	3538	4	{	1	{	1	}	1	{	1	}	1	{	44	}	1	{	44	}	}	1	{1{	3	}	}	2	{0	0	}
1	45	3539	4	{	1	{	1	}	1	{	1	}	1	{	45	}	1	{	45	}	}	1	{1{	3	}	}	2	{0	0	}
1	46	3540	4	{	1	{	1	}	1	{	1	}	1	{	46	}	1	{	46	}	}	1	{1{	3	}	}	2	{0	0	}
1	47	3541	4	{	1	{	1	}	1	{	1	}	1	{	47	}	1	{	47	}	}	1	{1{	3	}	}	2	{0	0	}
1	48	3542	4	{	1	{	1	}	1	{	1	}	1	{	48	}	1	{	48	}	}	1	{1{	3	}	}	2	{0	0	}
1	49	3543	4	{	1	{	1	}	1	{	1	}	1	{	49	}	1	{	49	}	}	1	{1{	3	}	}	2	{0	0	}
1	50	3544	4	{	1	{	1	}	1	{	1	}	1	{	50	}	1	{	50	}	}	1	{1{	3	}	}	2	{0	0	}
1	51	3545	4	{	1	{	1	}	1	{	1	}	1	{	51	}	1	{	51	}	}	1	{1{	3	}	}	2	{0	0	}
1	52	3546	4	{	1	{	1	}	1	{	1	}	1	{	52	}	1	{	52	}	}	1	{1{	3	}	}	2	{0	0	}
1	53	3547	4	{	1	{	1	}	1	{	1	}	1	{	53	}	1	{	53	}	}	1	{1{	3	}	}	2	{0	0	}
1	54	3548	4	{	1	{	1	}	1	{	1	}	1	{	54	}	1	{	54	}	}	1	{1{	3	}	}	2	{0	0	}
1	55	3555	4	{	1	{	1	}	1	{	1	}	1	{	55	}	1	{	55	}	}	1	{1{	3	}	}	2	{0	0	}
1	55	34008	6	{	1	{	1	}	1	{	1	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	55	}	1	{	55	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
1	56	3562	4	{	1	{	1	}	1	{	1	}	1	{	56	}	1	{	56	}	}	1	{1{	3	}	}	2	{0	0	}
1	56	34009	6	{	1	{	1	}	1	{	1	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	56	}	1	{	56	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
1	57	3569	4	{	1	{	1	}	1	{	1	}	1	{	57	}	1	{	57	}	}	1	{1{	3	}	}	2	{0	0	}
1	57	34010	6	{	1	{	1	}	1	{	1	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	57	}	1	{	57	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
1	58	3576	4	{	1	{	1	}	1	{	1	}	1	{	58	}	1	{	58	}	}	1	{1{	3	}	}	2	{0	0	}
1	58	34011	6	{	1	{	1	}	1	{	1	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	58	}	1	{	58	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
1	59	3583	4	{	1	{	1	}	1	{	1	}	1	{	59	}	1	{	59	}	}	1	{1{	3	}	}	2	{0	0	}
1	59	34012	6	{	1	{	1	}	1	{	1	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	59	}	1	{	59	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
1	60	3590	4	{	1	{	1	}	1	{	1	}	1	{	60	}	1	{	60	}	}	1	{1{	3	}	}	2	{0	0	}
1	60	34013	6	{	1	{	1	}	1	{	1	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	60	}	1	{	60	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
1	62	3597	4	{	1	{	1	}	1	{	1	}	1	{	62	}	1	{	62	}	}	1	{1{	3	}	}	2	{0	0	}
1	62	34014	6	{	1	{	1	}	1	{	1	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	62	}	1	{	62	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
1	152	3604	4	{	1	{	1	}	1	{	1	}	1	{	152	}	1	{	152	}	}	1	{1{	1	}	}	2	{0	0	}
1	152	34015	6	{	1	{	1	}	1	{	1	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	152	}	1	{	152	}	}	2	{1{	3	}	1{	1	}	}	3	{0	0	0	}
1	154	3611	4	{	1	{	1	}	1	{	1	}	1	{	154	}	1	{	154	}	}	1	{1{	1	}	}	2	{0	0	}
1	154	34016	6	{	1	{	1	}	1	{	1	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	154	}	1	{	154	}	}	2	{1{	3	}	1{	1	}	}	3	{0	0	0	}
1	158	3612	4	{	1	{	1	}	1	{	1	}	1	{	158	}	1	{	158	}	}	1	{1{	3	}	}	2	{0	0	}
3	4	3613	4	{	1	{	3	}	1	{	3	}	1	{	4	}	1	{	4	}	}	1	{1{	1	}	}	2	{0	0	}
3	5	3614	4	{	1	{	3	}	1	{	3	}	1	{	5	}	1	{	5	}	}	1	{1{	1	}	}	2	{0	0	}
3	6	3615	4	{	1	{	3	}	1	{	3	}	1	{	6	}	1	{	6	}	}	1	{1{	1	}	}	2	{0	0	}
3	7	3616	4	{	1	{	3	}	1	{	3	}	1	{	7	}	1	{	7	}	}	1	{1{	1	}	}	2	{0	0	}
3	8	3617	4	{	1	{	3	}	1	{	3	}	1	{	8	}	1	{	8	}	}	1	{1{	1	}	}	2	{0	0	}
3	9	3618	4	{	1	{	3	}	1	{	3	}	1	{	9	}	1	{	9	}	}	1	{1{	1	}	}	2	{0	0	}
3	10	3619	4	{	1	{	3	}	1	{	3	}	1	{	10	}	1	{	10	}	}	1	{1{	1	}	}	2	{0	0	}
3	11	3620	4	{	1	{	3	}	1	{	3	}	1	{	11	}	1	{	11	}	}	1	{1{	1	}	}	2	{0	0	}
3	12	3621	4	{	1	{	3	}	1	{	3	}	1	{	12	}	1	{	12	}	}	1	{1{	1	}	}	2	{0	0	}
3	13	3622	4	{	1	{	3	}	1	{	3	}	1	{	13	}	1	{	13	}	}	1	{1{	1	}	}	2	{0	0	}
3	14	3623	4	{	1	{	3	}	1	{	3	}	1	{	14	}	1	{	14	}	}	1	{1{	1	}	}	2	{0	0	}
3	15	3624	4	{	1	{	3	}	1	{	3	}	1	{	15	}	1	{	15	}	}	1	{1{	1	}	}	2	{0	0	}
3	16	3625	4	{	1	{	3	}	1	{	3	}	1	{	16	}	1	{	16	}	}	1	{1{	1	}	}	2	{0	0	}
3	17	3626	4	{	1	{	3	}	1	{	3	}	1	{	17	}	1	{	17	}	}	1	{1{	1	}	}	2	{0	0	}
3	18	3627	4	{	1	{	3	}	1	{	3	}	1	{	18	}	1	{	18	}	}	1	{1{	1	}	}	2	{0	0	}
3	19	3628	4	{	1	{	3	}	1	{	3	}	1	{	19	}	1	{	19	}	}	1	{1{	1	}	}	2	{0	0	}
3	20	3629	4	{	1	{	3	}	1	{	3	}	1	{	20	}	1	{	20	}	}	1	{1{	1	}	}	2	{0	0	}
3	21	3630	4	{	1	{	3	}	1	{	3	}	1	{	21	}	1	{	21	}	}	1	{1{	1	}	}	2	{0	0	}
3	22	3631	4	{	1	{	3	}	1	{	3	}	1	{	22	}	1	{	22	}	}	1	{1{	1	}	}	2	{0	0	}
3	23	3632	4	{	1	{	3	}	1	{	3	}	1	{	23	}	1	{	23	}	}	1	{1{	1	}	}	2	{0	0	}
3	24	3633	4	{	1	{	3	}	1	{	3	}	1	{	24	}	1	{	24	}	}	1	{1{	1	}	}	2	{0	0	}
3	25	3634	4	{	1	{	3	}	1	{	3	}	1	{	25	}	1	{	25	}	}	1	{1{	1	}	}	2	{0	0	}
3	26	3635	4	{	1	{	3	}	1	{	3	}	1	{	26	}	1	{	26	}	}	1	{1{	1	}	}	2	{0	0	}
3	27	3636	4	{	1	{	3	}	1	{	3	}	1	{	27	}	1	{	27	}	}	1	{1{	1	}	}	2	{0	0	}
3	28	3637	4	{	1	{	3	}	1	{	3	}	1	{	28	}	1	{	28	}	}	1	{1{	1	}	}	2	{0	0	}
3	29	3638	4	{	1	{	3	}	1	{	3	}	1	{	29	}	1	{	29	}	}	1	{1{	1	}	}	2	{0	0	}
3	30	3639	4	{	1	{	3	}	1	{	3	}	1	{	30	}	1	{	30	}	}	1	{1{	1	}	}	2	{0	0	}
3	31	3640	4	{	1	{	3	}	1	{	3	}	1	{	31	}	1	{	31	}	}	1	{1{	1	}	}	2	{0	0	}
3	33	3641	4	{	1	{	3	}	1	{	3	}	1	{	33	}	1	{	33	}	}	1	{1{	1	}	}	2	{0	0	}
3	35	3642	4	{	1	{	3	}	1	{	3	}	1	{	35	}	1	{	35	}	}	1	{1{	1	}	}	2	{0	0	}
3	36	3643	4	{	1	{	3	}	1	{	3	}	1	{	36	}	1	{	36	}	}	1	{1{	1	}	}	2	{0	0	}
3	37	3644	4	{	1	{	3	}	1	{	3	}	1	{	37	}	1	{	37	}	}	1	{1{	1	}	}	2	{0	0	}
3	38	3645	4	{	1	{	3	}	1	{	3	}	1	{	38	}	1	{	38	}	}	1	{1{	1	}	}	2	{0	0	}
3	39	3646	4	{	1	{	3	}	1	{	3	}	1	{	39	}	1	{	39	}	}	1	{1{	1	}	}	2	{0	0	}
3	55	34017	6	{	1	{	3	}	1	{	3	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	55	}	1	{	55	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
3	56	34018	6	{	1	{	3	}	1	{	3	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	56	}	1	{	56	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
3	57	34019	6	{	1	{	3	}	1	{	3	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	57	}	1	{	57	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
3	58	34020	6	{	1	{	3	}	1	{	3	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	58	}	1	{	58	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
3	59	34021	6	{	1	{	3	}	1	{	3	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	59	}	1	{	59	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
3	60	34022	6	{	1	{	3	}	1	{	3	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	60	}	1	{	60	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
3	62	34023	6	{	1	{	3	}	1	{	3	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	62	}	1	{	62	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
3	152	3689	4	{	1	{	3	}	1	{	3	}	1	{	152	}	1	{	152	}	}	1	{1{	1	}	}	2	{0	0	}
3	154	3690	4	{	1	{	3	}	1	{	3	}	1	{	154	}	1	{	154	}	}	1	{1{	1	}	}	2	{0	0	}
4	5	3691	4	{	1	{	4	}	1	{	4	}	1	{	5	}	1	{	5	}	}	1	{1{	1	}	}	2	{0	0	}
4	6	3692	4	{	1	{	4	}	1	{	4	}	1	{	6	}	1	{	6	}	}	1	{1{	1	}	}	2	{0	0	}
4	7	3693	4	{	1	{	4	}	1	{	4	}	1	{	7	}	1	{	7	}	}	1	{1{	1	}	}	2	{0	0	}
4	8	3694	4	{	1	{	4	}	1	{	4	}	1	{	8	}	1	{	8	}	}	1	{1{	1	}	}	2	{0	0	}
4	9	3695	4	{	1	{	4	}	1	{	4	}	1	{	9	}	1	{	9	}	}	1	{1{	1	}	}	2	{0	0	}
4	10	3696	4	{	1	{	4	}	1	{	4	}	1	{	10	}	1	{	10	}	}	1	{1{	1	}	}	2	{0	0	}
4	11	3697	4	{	1	{	4	}	1	{	4	}	1	{	11	}	1	{	11	}	}	1	{1{	1	}	}	2	{0	0	}
4	12	3698	4	{	1	{	4	}	1	{	4	}	1	{	12	}	1	{	12	}	}	1	{1{	1	}	}	2	{0	0	}
4	13	3699	4	{	1	{	4	}	1	{	4	}	1	{	13	}	1	{	13	}	}	1	{1{	1	}	}	2	{0	0	}
4	14	3700	4	{	1	{	4	}	1	{	4	}	1	{	14	}	1	{	14	}	}	1	{1{	1	}	}	2	{0	0	}
4	15	3701	4	{	1	{	4	}	1	{	4	}	1	{	15	}	1	{	15	}	}	1	{1{	1	}	}	2	{0	0	}
4	16	3702	4	{	1	{	4	}	1	{	4	}	1	{	16	}	1	{	16	}	}	1	{1{	1	}	}	2	{0	0	}
4	17	3703	4	{	1	{	4	}	1	{	4	}	1	{	17	}	1	{	17	}	}	1	{1{	1	}	}	2	{0	0	}
4	18	3704	4	{	1	{	4	}	1	{	4	}	1	{	18	}	1	{	18	}	}	1	{1{	1	}	}	2	{0	0	}
4	19	3705	4	{	1	{	4	}	1	{	4	}	1	{	19	}	1	{	19	}	}	1	{1{	1	}	}	2	{0	0	}
4	20	3706	4	{	1	{	4	}	1	{	4	}	1	{	20	}	1	{	20	}	}	1	{1{	1	}	}	2	{0	0	}
4	21	3707	4	{	1	{	4	}	1	{	4	}	1	{	21	}	1	{	21	}	}	1	{1{	1	}	}	2	{0	0	}
4	22	3708	4	{	1	{	4	}	1	{	4	}	1	{	22	}	1	{	22	}	}	1	{1{	1	}	}	2	{0	0	}
4	23	3709	4	{	1	{	4	}	1	{	4	}	1	{	23	}	1	{	23	}	}	1	{1{	1	}	}	2	{0	0	}
4	24	3710	4	{	1	{	4	}	1	{	4	}	1	{	24	}	1	{	24	}	}	1	{1{	1	}	}	2	{0	0	}
4	25	3711	4	{	1	{	4	}	1	{	4	}	1	{	25	}	1	{	25	}	}	1	{1{	1	}	}	2	{0	0	}
4	26	3712	4	{	1	{	4	}	1	{	4	}	1	{	26	}	1	{	26	}	}	1	{1{	1	}	}	2	{0	0	}
4	27	3713	4	{	1	{	4	}	1	{	4	}	1	{	27	}	1	{	27	}	}	1	{1{	1	}	}	2	{0	0	}
4	28	3714	4	{	1	{	4	}	1	{	4	}	1	{	28	}	1	{	28	}	}	1	{1{	1	}	}	2	{0	0	}
4	29	3715	4	{	1	{	4	}	1	{	4	}	1	{	29	}	1	{	29	}	}	1	{1{	1	}	}	2	{0	0	}
4	30	3716	4	{	1	{	4	}	1	{	4	}	1	{	30	}	1	{	30	}	}	1	{1{	1	}	}	2	{0	0	}
4	31	3717	4	{	1	{	4	}	1	{	4	}	1	{	31	}	1	{	31	}	}	1	{1{	1	}	}	2	{0	0	}
4	33	3718	4	{	1	{	4	}	1	{	4	}	1	{	33	}	1	{	33	}	}	1	{1{	1	}	}	2	{0	0	}
4	35	3719	4	{	1	{	4	}	1	{	4	}	1	{	35	}	1	{	35	}	}	1	{1{	1	}	}	2	{0	0	}
4	36	3720	4	{	1	{	4	}	1	{	4	}	1	{	36	}	1	{	36	}	}	1	{1{	1	}	}	2	{0	0	}
4	37	3721	4	{	1	{	4	}	1	{	4	}	1	{	37	}	1	{	37	}	}	1	{1{	1	}	}	2	{0	0	}
4	38	3722	4	{	1	{	4	}	1	{	4	}	1	{	38	}	1	{	38	}	}	1	{1{	1	}	}	2	{0	0	}
4	39	3723	4	{	1	{	4	}	1	{	4	}	1	{	39	}	1	{	39	}	}	1	{1{	1	}	}	2	{0	0	}
4	55	34024	6	{	1	{	4	}	1	{	4	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	55	}	1	{	55	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
4	56	34025	6	{	1	{	4	}	1	{	4	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	56	}	1	{	56	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
4	57	34026	6	{	1	{	4	}	1	{	4	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	57	}	1	{	57	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
4	58	34027	6	{	1	{	4	}	1	{	4	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	58	}	1	{	58	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
4	59	34028	6	{	1	{	4	}	1	{	4	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	59	}	1	{	59	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
4	60	34029	6	{	1	{	4	}	1	{	4	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	60	}	1	{	60	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
4	62	34030	6	{	1	{	4	}	1	{	4	}	6	{	13	14	15	16	17	18	}	6	{	13	14	15	16	17	18	}	1	{	62	}	1	{	62	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
4	152	3766	4	{	1	{	4	}	1	{	4	}	1	{	152	}	1	{	152	}	}	1	{1{	1	}	}	2	{0	0	}
4	154	3767	4	{	1	{	4	}	1	{	4	}	1	{	154	}	1	{	154	}	}	1	{1{	1	}	}	2	{0	0	}
5	6	3768	4	{	1	{	5	}	1	{	5	}	1	{	6	}	1	{	6	}	}	1	{1{	1	}	}	2	{0	0	}
5	7	3769	4	{	1	{	5	}	1	{	5	}	1	{	7	}	1	{	7	}	}	1	{1{	1	}	}	2	{0	0	}
5	8	3770	4	{	1	{	5	}	1	{	5	}	1	{	8	}	1	{	8	}	}	1	{1{	1	}	}	2	{0	0	}
5	9	3771	4	{	1	{	5	}	1	{	5	}	1	{	9	}	1	{	9	}	}	1	{1{	1	}	}	2	{0	0	}
5	10	3772	4	{	1	{	5	}	1	{	5	}	1	{	10	}	1	{	10	}	}	1	{1{	1	}	}	2	{0	0	}
5	11	3773	4	{	1	{	5	}	1	{	5	}	1	{	11	}	1	{	11	}	}	1	{1{	1	}	}	2	{0	0	}
5	12	3774	4	{	1	{	5	}	1	{	5	}	1	{	12	}	1	{	12	}	}	1	{1{	1	}	}	2	{0	0	}
5	13	3775	4	{	1	{	5	}	1	{	5	}	1	{	13	}	1	{	13	}	}	1	{1{	1	}	}	2	{0	0	}
5	14	3776	4	{	1	{	5	}	1	{	5	}	1	{	14	}	1	{	14	}	}	1	{1{	1	}	}	2	{0	0	}
