1	105	-1	25	26	0	
1	105	-1	26	27	0	
1	105	-1	27	28	0	
1	105	-1	28	29	0	
1	105	-1	29	30	0	
1	105	-1	30	152	0	
1	105	-1	152	31	0	
1	105	-1	31	33	0	
1	105	-1	33	35	0	
1	105	-1	35	36	0	
1	105	-1	36	37	0	
1	105	-1	37	38	0	
1	105	-1	38	154	0	
1	105	-1	154	39	0	
1	106	-1	1	3	0	
1	106	-1	3	4	0	
1	106	-1	4	5	0	
1	106	-1	5	6	0	
1	106	-1	6	7	0	
1	106	-1	7	8	0	
1	106	-1	8	9	0	
1	106	-1	9	10	0	
1	106	-1	10	11	0	
1	106	-1	11	12	0	
1	106	-1	12	13	0	
1	106	-1	13	14	0	
1	106	-1	14	15	0	
1	106	-1	15	16	0	
1	106	-1	16	17	0	
1	106	-1	17	18	0	
1	106	-1	18	19	0	
1	106	-1	19	20	0	
1	106	-1	20	21	0	
1	106	-1	21	22	0	
1	106	-1	22	23	0	
1	106	-1	23	24	0	
1	106	-1	24	25	0	
1	106	-1	25	26	0	
1	106	-1	26	27	0	
1	106	-1	27	28	0	
1	106	-1	28	29	0	
1	106	-1	29	30	0	
1	106	-1	30	152	0	
1	106	-1	152	31	0	
1	106	-1	31	33	0	
1	106	-1	33	35	0	
1	106	-1	35	36	0	
1	106	-1	36	37	0	
1	106	-1	37	38	0	
1	106	-1	38	154	0	
1	106	-1	154	39	0	
1	107	-1	1	3	0	
1	107	-1	3	4	0	
1	107	-1	4	5	0	
1	107	-1	5	6	0	
1	107	-1	6	7	0	
1	107	-1	7	8	0	
1	107	-1	8	9	0	
1	107	-1	9	10	0	
1	107	-1	10	11	0	
1	107	-1	11	12	0	
1	107	-1	12	13	0	
1	107	-1	13	14	0	
1	107	-1	14	15	0	
1	107	-1	15	16	0	
1	107	-1	16	17	0	
1	107	-1	17	18	0	
1	107	-1	18	19	0	
1	107	-1	19	20	0	
1	107	-1	20	21	0	
1	107	-1	21	22	0	
1	107	-1	22	23	0	
1	107	-1	23	24	0	
1	107	-1	24	25	0	
1	107	-1	25	26	0	
1	107	-1	26	27	0	
1	107	-1	27	28	0	
1	107	-1	28	29	0	
1	107	-1	29	30	0	
1	107	-1	30	152	0	
1	107	-1	152	31	0	
1	107	-1	31	33	0	
1	107	-1	33	35	0	
1	107	-1	35	36	0	
1	107	-1	36	37	0	
1	107	-1	37	38	0	
1	107	-1	38	154	0	
1	107	-1	154	39	0	
1	108	-1	1	3	0	
1	108	-1	3	4	0	
1	108	-1	4	5	0	
1	108	-1	5	6	0	
1	108	-1	6	7	0	
1	108	-1	7	8	0	
1	108	-1	8	9	0	
1	108	-1	9	10	0	
1	108	-1	10	11	0	
1	108	-1	11	12	0	
1	108	-1	12	13	0	
1	108	-1	13	14	0	
1	108	-1	14	15	0	
1	108	-1	15	16	0	
1	108	-1	16	17	0	
1	108	-1	17	18	0	
1	108	-1	18	19	0	
1	108	-1	19	20	0	
1	108	-1	20	21	0	
1	108	-1	21	22	0	
1	108	-1	22	23	0	
1	108	-1	23	24	0	
1	108	-1	24	25	0	
1	108	-1	25	26	0	
1	108	-1	26	27	0	
1	108	-1	27	28	0	
1	108	-1	28	29	0	
1	108	-1	29	30	0	
1	108	-1	30	152	0	
1	108	-1	152	31	0	
1	108	-1	31	33	0	
1	108	-1	33	35	0	
1	108	-1	35	36	0	
1	108	-1	36	37	0	
1	108	-1	37	38	0	
1	108	-1	38	154	0	
1	108	-1	154	39	0	
1	109	-1	1	3	0	
1	109	-1	3	4	0	
1	109	-1	4	5	0	
1	109	-1	5	6	0	
1	109	-1	6	7	0	
1	109	-1	7	8	0	
1	109	-1	8	9	0	
1	109	-1	9	10	0	
1	109	-1	10	11	0	
1	109	-1	11	12	0	
1	109	-1	12	13	0	
1	109	-1	13	14	0	
1	109	-1	14	15	0	
1	109	-1	15	16	0	
1	109	-1	16	17	0	
1	109	-1	17	18	0	
1	109	-1	18	19	0	
1	109	-1	19	20	0	
1	109	-1	20	21	0	
1	109	-1	21	22	0	
1	109	-1	22	23	0	
1	109	-1	23	24	0	
1	109	-1	24	25	0	
1	109	-1	25	26	0	
1	109	-1	26	27	0	
1	109	-1	27	28	0	
1	109	-1	28	29	0	
1	109	-1	29	30	0	
1	109	-1	30	152	0	
1	109	-1	152	31	0	
1	109	-1	31	33	0	
1	109	-1	33	35	0	
1	109	-1	35	36	0	
1	109	-1	36	37	0	
1	109	-1	37	38	0	
1	109	-1	38	154	0	
1	109	-1	154	39	0	
1	110	-1	1	3	0	
1	110	-1	3	4	0	
1	110	-1	4	5	0	
1	110	-1	5	6	0	
1	110	-1	6	7	0	
1	110	-1	7	8	0	
1	110	-1	8	9	0	
1	110	-1	9	10	0	
1	110	-1	10	11	0	
1	110	-1	11	12	0	
1	110	-1	12	13	0	
1	110	-1	13	14	0	
1	110	-1	14	15	0	
1	110	-1	15	16	0	
1	110	-1	16	17	0	
1	110	-1	17	18	0	
1	110	-1	18	19	0	
1	110	-1	19	20	0	
1	110	-1	20	21	0	
1	110	-1	21	22	0	
1	110	-1	22	23	0	
1	110	-1	23	24	0	
1	110	-1	24	25	0	
1	110	-1	25	26	0	
1	110	-1	26	27	0	
1	110	-1	27	28	0	
1	110	-1	28	29	0	
1	110	-1	29	30	0	
1	110	-1	30	152	0	
1	110	-1	152	31	0	
1	110	-1	31	33	0	
1	110	-1	33	35	0	
1	110	-1	35	36	0	
1	110	-1	36	37	0	
1	110	-1	37	38	0	
1	110	-1	38	154	0	
1	110	-1	154	39	0	
1	111	-1	1	3	0	
1	111	-1	3	4	0	
1	111	-1	4	5	0	
1	111	-1	5	6	0	
1	111	-1	6	7	0	
1	111	-1	7	8	0	
1	111	-1	8	9	0	
1	111	-1	9	10	0	
1	111	-1	10	11	0	
1	111	-1	11	12	0	
1	111	-1	12	13	0	
1	111	-1	13	14	0	
1	111	-1	14	15	0	
1	111	-1	15	16	0	
1	111	-1	16	17	0	
1	111	-1	17	18	0	
1	111	-1	18	19	0	
1	111	-1	19	20	0	
1	111	-1	20	21	0	
1	111	-1	21	22	0	
1	111	-1	22	23	0	
1	111	-1	23	24	0	
1	111	-1	24	25	0	
1	111	-1	25	26	0	
1	111	-1	26	27	0	
1	111	-1	27	28	0	
1	111	-1	28	29	0	
1	111	-1	29	30	0	
1	111	-1	30	152	0	
1	111	-1	152	31	0	
1	111	-1	31	33	0	
1	111	-1	33	35	0	
1	111	-1	35	36	0	
1	111	-1	36	37	0	
1	111	-1	37	38	0	
1	111	-1	38	154	0	
1	111	-1	154	39	0	
1	112	-1	1	3	0	
1	112	-1	3	4	0	
1	112	-1	4	5	0	
1	112	-1	5	6	0	
1	112	-1	6	7	0	
1	112	-1	7	8	0	
1	112	-1	8	9	0	
1	112	-1	9	10	0	
1	112	-1	10	11	0	
1	112	-1	11	12	0	
1	112	-1	12	13	0	
1	112	-1	13	14	0	
1	112	-1	14	15	0	
1	112	-1	15	16	0	
1	112	-1	16	17	0	
1	112	-1	17	18	0	
1	112	-1	18	19	0	
1	112	-1	19	20	0	
1	112	-1	20	21	0	
1	112	-1	21	22	0	
1	112	-1	22	23	0	
1	112	-1	23	24	0	
1	112	-1	24	25	0	
1	112	-1	25	26	0	
1	112	-1	26	27	0	
1	112	-1	27	28	0	
1	112	-1	28	29	0	
1	112	-1	29	30	0	
1	112	-1	30	152	0	
1	112	-1	152	31	0	
1	112	-1	31	33	0	
1	112	-1	33	35	0	
1	112	-1	35	36	0	
1	112	-1	36	37	0	
1	112	-1	37	38	0	
1	112	-1	38	154	0	
1	112	-1	154	39	0	
1	113	-1	1	3	0	
1	113	-1	3	4	0	
1	113	-1	4	5	0	
1	113	-1	5	6	0	
1	113	-1	6	7	0	
1	113	-1	7	8	0	
1	113	-1	8	9	0	
1	113	-1	9	10	0	
1	113	-1	10	11	0	
1	113	-1	11	12	0	
1	113	-1	12	13	0	
1	113	-1	13	14	0	
1	113	-1	14	15	0	
1	113	-1	15	16	0	
1	113	-1	16	17	0	
1	113	-1	17	18	0	
1	113	-1	18	19	0	
1	113	-1	19	20	0	
1	113	-1	20	21	0	
1	113	-1	21	22	0	
1	113	-1	22	23	0	
1	113	-1	23	24	0	
1	113	-1	24	25	0	
1	113	-1	25	26	0	
1	113	-1	26	27	0	
1	113	-1	27	28	0	
1	113	-1	28	29	0	
1	113	-1	29	30	0	
1	113	-1	30	152	0	
1	113	-1	152	31	0	
1	113	-1	31	33	0	
1	113	-1	33	35	0	
1	113	-1	35	36	0	
1	113	-1	36	37	0	
1	113	-1	37	38	0	
1	113	-1	38	154	0	
1	113	-1	154	39	0	
1	114	-1	1	3	0	
1	114	-1	3	4	0	
1	114	-1	4	5	0	
1	114	-1	5	6	0	
1	114	-1	6	7	0	
1	114	-1	7	8	0	
1	114	-1	8	9	0	
1	114	-1	9	10	0	
1	114	-1	10	11	0	
1	114	-1	11	12	0	
1	114	-1	12	13	0	
1	114	-1	13	14	0	
1	114	-1	14	15	0	
1	114	-1	15	16	0	
1	114	-1	16	17	0	
1	114	-1	17	18	0	
1	114	-1	18	19	0	
1	114	-1	19	20	0	
1	114	-1	20	21	0	
1	114	-1	21	22	0	
1	114	-1	22	23	0	
1	114	-1	23	24	0	
1	114	-1	24	25	0	
1	114	-1	25	26	0	
1	114	-1	26	27	0	
1	114	-1	27	28	0	
1	114	-1	28	29	0	
1	114	-1	29	30	0	
1	114	-1	30	152	0	
1	114	-1	152	31	0	
1	114	-1	31	33	0	
1	114	-1	33	35	0	
1	114	-1	35	36	0	
1	114	-1	36	37	0	
1	114	-1	37	38	0	
1	114	-1	38	154	0	
1	114	-1	154	39	0	
1	115	-1	1	3	0	
1	115	-1	3	4	0	
1	115	-1	4	5	0	
1	115	-1	5	6	0	
1	115	-1	6	7	0	
1	115	-1	7	8	0	
1	115	-1	8	9	0	
1	115	-1	9	10	0	
1	115	-1	10	11	0	
1	115	-1	11	12	0	
1	115	-1	12	13	0	
1	115	-1	13	14	0	
1	115	-1	14	15	0	
1	115	-1	15	16	0	
1	115	-1	16	17	0	
1	115	-1	17	18	0	
1	115	-1	18	19	0	
1	115	-1	19	20	0	
1	115	-1	20	21	0	
1	115	-1	21	22	0	
1	115	-1	22	23	0	
1	115	-1	23	24	0	
1	115	-1	24	25	0	
1	115	-1	25	26	0	
1	115	-1	26	27	0	
1	115	-1	27	28	0	
1	115	-1	28	29	0	
1	115	-1	29	30	0	
1	115	-1	30	152	0	
1	115	-1	152	31	0	
1	115	-1	31	33	0	
1	115	-1	33	35	0	
1	115	-1	35	36	0	
1	115	-1	36	37	0	
1	115	-1	37	38	0	
1	115	-1	38	154	0	
1	115	-1	154	39	0	
1	116	-1	1	3	0	
1	116	-1	3	4	0	
1	116	-1	4	5	0	
1	116	-1	5	6	0	
1	116	-1	6	7	0	
1	116	-1	7	8	0	
1	116	-1	8	9	0	
1	116	-1	9	10	0	
1	116	-1	10	11	0	
1	116	-1	11	12	0	
1	116	-1	12	13	0	
1	116	-1	13	14	0	
1	116	-1	14	15	0	
1	116	-1	15	16	0	
1	116	-1	16	17	0	
1	116	-1	17	18	0	
1	116	-1	18	19	0	
1	116	-1	19	20	0	
1	116	-1	20	21	0	
1	116	-1	21	22	0	
1	116	-1	22	23	0	
1	116	-1	23	24	0	
1	116	-1	24	25	0	
1	116	-1	25	26	0	
1	116	-1	26	27	0	
1	116	-1	27	28	0	
1	116	-1	28	29	0	
1	116	-1	29	30	0	
1	116	-1	30	152	0	
1	116	-1	152	31	0	
1	116	-1	31	33	0	
1	116	-1	33	35	0	
1	116	-1	35	36	0	
1	116	-1	36	37	0	
1	116	-1	37	38	0	
1	116	-1	38	154	0	
1	116	-1	154	39	0	
1	117	-1	1	3	0	
1	117	-1	3	4	0	
1	117	-1	4	5	0	
1	117	-1	5	6	0	
1	117	-1	6	7	0	
1	117	-1	7	8	0	
1	117	-1	8	9	0	
1	117	-1	9	10	0	
1	117	-1	10	11	0	
1	117	-1	11	12	0	
1	117	-1	12	13	0	
1	117	-1	13	14	0	
1	117	-1	14	15	0	
1	117	-1	15	16	0	
1	117	-1	16	17	0	
1	117	-1	17	18	0	
1	117	-1	18	19	0	
1	117	-1	19	20	0	
1	117	-1	20	21	0	
1	117	-1	21	22	0	
1	117	-1	22	23	0	
1	117	-1	23	24	0	
1	117	-1	24	25	0	
1	117	-1	25	26	0	
1	117	-1	26	27	0	
1	117	-1	27	28	0	
1	117	-1	28	29	0	
1	117	-1	29	30	0	
1	117	-1	30	152	0	
1	117	-1	152	31	0	
1	117	-1	31	33	0	
1	117	-1	33	35	0	
1	117	-1	35	36	0	
1	117	-1	36	37	0	
1	117	-1	37	38	0	
1	117	-1	38	154	0	
1	117	-1	154	39	0	
1	118	-1	1	3	0	
1	118	-1	3	4	0	
1	118	-1	4	5	0	
1	118	-1	5	6	0	
1	118	-1	6	7	0	
1	118	-1	7	8	0	
1	118	-1	8	9	0	
1	118	-1	9	10	0	
1	118	-1	10	11	0	
1	118	-1	11	12	0	
1	118	-1	12	13	0	
1	118	-1	13	14	0	
1	118	-1	14	15	0	
1	118	-1	15	16	0	
1	118	-1	16	17	0	
1	118	-1	17	18	0	
1	118	-1	18	19	0	
1	118	-1	19	20	0	
1	118	-1	20	21	0	
1	118	-1	21	22	0	
1	118	-1	22	23	0	
1	118	-1	23	24	0	
1	118	-1	24	25	0	
1	118	-1	25	26	0	
1	118	-1	26	27	0	
1	118	-1	27	28	0	
1	118	-1	28	29	0	
1	118	-1	29	30	0	
1	118	-1	30	152	0	
1	118	-1	152	31	0	
1	118	-1	31	33	0	
1	118	-1	33	35	0	
1	118	-1	35	36	0	
1	118	-1	36	37	0	
1	118	-1	37	38	0	
1	118	-1	38	154	0	
1	118	-1	154	39	0	
1	119	-1	1	3	0	
1	119	-1	3	4	0	
1	119	-1	4	5	0	
1	119	-1	5	6	0	
1	119	-1	6	7	0	
1	119	-1	7	8	0	
1	119	-1	8	9	0	
1	119	-1	9	10	0	
1	119	-1	10	11	0	
1	119	-1	11	12	0	
1	119	-1	12	13	0	
1	119	-1	13	14	0	
1	119	-1	14	15	0	
1	119	-1	15	16	0	
1	119	-1	16	17	0	
1	119	-1	17	18	0	
1	119	-1	18	19	0	
1	119	-1	19	20	0	
1	119	-1	20	21	0	
1	119	-1	21	22	0	
1	119	-1	22	23	0	
1	119	-1	23	24	0	
1	119	-1	24	25	0	
1	119	-1	25	26	0	
1	119	-1	26	27	0	
1	119	-1	27	28	0	
1	119	-1	28	29	0	
1	119	-1	29	30	0	
1	119	-1	30	152	0	
1	119	-1	152	31	0	
1	119	-1	31	33	0	
1	119	-1	33	35	0	
1	119	-1	35	36	0	
1	119	-1	36	37	0	
1	119	-1	37	38	0	
1	119	-1	38	154	0	
1	119	-1	154	39	0	
1	120	-1	1	3	0	
1	120	-1	3	4	0	
1	120	-1	4	5	0	
1	120	-1	5	6	0	
1	120	-1	6	7	0	
1	120	-1	7	8	0	
1	120	-1	8	9	0	
1	120	-1	9	10	0	
1	120	-1	10	11	0	
1	120	-1	11	12	0	
1	120	-1	12	13	0	
1	120	-1	13	14	0	
1	120	-1	14	15	0	
1	120	-1	15	16	0	
1	120	-1	16	17	0	
1	120	-1	17	18	0	
1	120	-1	18	19	0	
1	120	-1	19	20	0	
1	120	-1	20	21	0	
1	120	-1	21	22	0	
1	120	-1	22	23	0	
1	120	-1	23	24	0	
1	120	-1	24	25	0	
1	120	-1	25	26	0	
1	120	-1	26	27	0	
1	120	-1	27	28	0	
1	120	-1	28	29	0	
1	120	-1	29	30	0	
1	120	-1	30	152	0	
1	120	-1	152	31	0	
1	120	-1	31	33	0	
1	120	-1	33	35	0	
1	120	-1	35	36	0	
1	120	-1	36	37	0	
1	120	-1	37	38	0	
1	120	-1	38	154	0	
1	120	-1	154	39	0	
1	121	-1	1	3	0	
1	121	-1	3	4	0	
1	121	-1	4	5	0	
1	121	-1	5	6	0	
1	121	-1	6	7	0	
1	121	-1	7	8	0	
1	121	-1	8	9	0	
1	121	-1	9	10	0	
1	121	-1	10	11	0	
1	121	-1	11	12	0	
1	121	-1	12	13	0	
1	121	-1	13	14	0	
1	121	-1	14	15	0	
1	121	-1	15	16	0	
1	121	-1	16	17	0	
1	121	-1	17	18	0	
1	121	-1	18	19	0	
1	121	-1	19	20	0	
1	121	-1	20	21	0	
1	121	-1	21	22	0	
1	121	-1	22	23	0	
1	121	-1	23	24	0	
1	121	-1	24	25	0	
1	121	-1	25	26	0	
1	121	-1	26	27	0	
1	121	-1	27	28	0	
1	121	-1	28	29	0	
1	121	-1	29	30	0	
1	121	-1	30	152	0	
1	121	-1	152	31	0	
1	121	-1	31	33	0	
1	121	-1	33	35	0	
1	121	-1	35	36	0	
1	121	-1	36	37	0	
1	121	-1	37	38	0	
1	121	-1	38	154	0	
1	121	-1	154	39	0	
1	122	-1	1	3	0	
1	122	-1	3	4	0	
1	122	-1	4	5	0	
1	122	-1	5	6	0	
1	122	-1	6	7	0	
1	122	-1	7	8	0	
1	122	-1	8	9	0	
1	122	-1	9	10	0	
1	122	-1	10	11	0	
1	122	-1	11	12	0	
1	122	-1	12	13	0	
1	122	-1	13	14	0	
1	122	-1	14	15	0	
1	122	-1	15	16	0	
1	122	-1	16	17	0	
1	122	-1	17	18	0	
1	122	-1	18	19	0	
1	122	-1	19	20	0	
1	122	-1	20	21	0	
1	122	-1	21	22	0	
1	122	-1	22	23	0	
1	122	-1	23	24	0	
1	122	-1	24	25	0	
1	122	-1	25	26	0	
1	122	-1	26	27	0	
1	122	-1	27	28	0	
1	122	-1	28	29	0	
1	122	-1	29	30	0	
1	122	-1	30	152	0	
1	122	-1	152	31	0	
1	122	-1	31	33	0	
1	122	-1	33	35	0	
1	122	-1	35	36	0	
1	122	-1	36	37	0	
1	122	-1	37	38	0	
1	122	-1	38	154	0	
1	122	-1	154	39	0	
1	123	-1	1	3	0	
1	123	-1	3	4	0	
1	123	-1	4	5	0	
1	123	-1	5	6	0	
1	123	-1	6	7	0	
1	123	-1	7	8	0	
1	123	-1	8	9	0	
1	123	-1	9	10	0	
1	123	-1	10	11	0	
1	123	-1	11	12	0	
1	123	-1	12	13	0	
1	123	-1	13	14	0	
1	123	-1	14	15	0	
1	123	-1	15	16	0	
1	123	-1	16	17	0	
1	123	-1	17	18	0	
1	123	-1	18	19	0	
1	123	-1	19	20	0	
1	123	-1	20	21	0	
1	123	-1	21	22	0	
1	123	-1	22	23	0	
1	123	-1	23	24	0	
1	123	-1	24	25	0	
1	123	-1	25	26	0	
1	123	-1	26	27	0	
1	123	-1	27	28	0	
1	123	-1	28	29	0	
1	123	-1	29	30	0	
1	123	-1	30	152	0	
1	123	-1	152	31	0	
1	123	-1	31	33	0	
1	123	-1	33	35	0	
1	123	-1	35	36	0	
1	123	-1	36	37	0	
1	123	-1	37	38	0	
1	123	-1	38	154	0	
1	123	-1	154	39	0	
1	124	-1	1	3	0	
1	124	-1	3	4	0	
1	124	-1	4	5	0	
1	124	-1	5	6	0	
1	124	-1	6	7	0	
1	124	-1	7	8	0	
1	124	-1	8	9	0	
1	124	-1	9	10	0	
1	124	-1	10	11	0	
1	124	-1	11	12	0	
1	124	-1	12	13	0	
1	124	-1	13	14	0	
1	124	-1	14	15	0	
1	124	-1	15	16	0	
1	124	-1	16	17	0	
1	124	-1	17	18	0	
1	124	-1	18	19	0	
1	124	-1	19	20	0	
1	124	-1	20	21	0	
1	124	-1	21	22	0	
1	124	-1	22	23	0	
1	124	-1	23	24	0	
1	124	-1	24	25	0	
1	124	-1	25	26	0	
1	124	-1	26	27	0	
1	124	-1	27	28	0	
1	124	-1	28	29	0	
1	124	-1	29	30	0	
1	124	-1	30	152	0	
1	124	-1	152	31	0	
1	124	-1	31	33	0	
1	124	-1	33	35	0	
1	124	-1	35	36	0	
1	124	-1	36	37	0	
1	124	-1	37	38	0	
1	124	-1	38	154	0	
1	124	-1	154	39	0	
1	125	-1	1	3	0	
1	125	-1	3	4	0	
1	125	-1	4	5	0	
1	125	-1	5	6	0	
1	125	-1	6	7	0	
1	125	-1	7	8	0	
1	125	-1	8	9	0	
1	125	-1	9	10	0	
1	125	-1	10	11	0	
1	125	-1	11	12	0	
1	125	-1	12	13	0	
1	125	-1	13	14	0	
1	125	-1	14	15	0	
1	125	-1	15	16	0	
1	125	-1	16	17	0	
1	125	-1	17	18	0	
1	125	-1	18	19	0	
1	125	-1	19	20	0	
1	125	-1	20	21	0	
1	125	-1	21	22	0	
1	125	-1	22	23	0	
1	125	-1	23	24	0	
1	125	-1	24	25	0	
1	125	-1	25	26	0	
1	125	-1	26	27	0	
1	125	-1	27	28	0	
1	125	-1	28	29	0	
1	125	-1	29	30	0	
1	125	-1	30	152	0	
1	125	-1	152	31	0	
1	125	-1	31	33	0	
1	125	-1	33	35	0	
1	125	-1	35	36	0	
1	125	-1	36	37	0	
1	125	-1	37	38	0	
1	125	-1	38	154	0	
1	125	-1	154	39	0	
1	126	-1	1	3	0	
1	126	-1	3	4	0	
1	126	-1	4	5	0	
1	126	-1	5	6	0	
1	126	-1	6	7	0	
1	126	-1	7	8	0	
1	126	-1	8	9	0	
1	126	-1	9	10	0	
1	126	-1	10	11	0	
1	126	-1	11	12	0	
1	126	-1	12	13	0	
1	126	-1	13	14	0	
1	126	-1	14	15	0	
1	126	-1	15	16	0	
1	126	-1	16	17	0	
1	126	-1	17	18	0	
1	126	-1	18	19	0	
1	126	-1	19	20	0	
1	126	-1	20	21	0	
1	126	-1	21	22	0	
1	126	-1	22	23	0	
1	126	-1	23	24	0	
1	126	-1	24	25	0	
1	126	-1	25	26	0	
1	126	-1	26	27	0	
1	126	-1	27	28	0	
1	126	-1	28	29	0	
1	126	-1	29	30	0	
1	126	-1	30	152	0	
1	126	-1	152	31	0	
1	126	-1	31	33	0	
1	126	-1	33	35	0	
1	126	-1	35	36	0	
1	126	-1	36	37	0	
1	126	-1	37	38	0	
1	126	-1	38	154	0	
1	126	-1	154	39	0	
1	127	-1	1	3	0	
1	127	-1	3	4	0	
1	127	-1	4	5	0	
1	127	-1	5	6	0	
1	127	-1	6	7	0	
1	127	-1	7	8	0	
1	127	-1	8	9	0	
1	127	-1	9	10	0	
1	127	-1	10	11	0	
1	127	-1	11	12	0	
1	127	-1	12	13	0	
1	127	-1	13	14	0	
1	127	-1	14	15	0	
1	127	-1	15	16	0	
1	127	-1	16	17	0	
1	127	-1	17	18	0	
1	127	-1	18	19	0	
1	127	-1	19	20	0	
1	127	-1	20	21	0	
1	127	-1	21	22	0	
1	127	-1	22	23	0	
1	127	-1	23	24	0	
1	127	-1	24	25	0	
1	127	-1	25	26	0	
1	127	-1	26	27	0	
1	127	-1	27	28	0	
1	127	-1	28	29	0	
1	127	-1	29	30	0	
1	127	-1	30	152	0	
1	127	-1	152	31	0	
1	127	-1	31	33	0	
1	127	-1	33	35	0	
1	127	-1	35	36	0	
1	127	-1	36	37	0	
1	127	-1	37	38	0	
1	127	-1	38	154	0	
1	127	-1	154	39	0	
1	128	-1	1	3	0	
