1	103	24	3	1082173	1	1137.74	
1	103	24	3	1082173	0	1142.81	
1	103	25	3	1018205	1	1162.23	
1	103	25	3	1018205	0	1167.3	
1	103	26	3	1203204	1	1179.87	
1	103	26	3	1203204	0	1184.94	
1	103	27	3	1204200	1	1197.21	
1	103	27	3	1204200	0	1202.28	
1	103	28	3	1200130	1	1216.88	
1	103	28	3	1200130	0	1221.95	
1	103	29	3	1192033	1	1238.34	
1	103	29	3	1192033	0	1243.41	
1	103	30	3	1033035	1	1268.34	
1	103	30	3	1033035	0	1273.46	
1	103	152	3	1035159	1	1332.19	
1	103	152	3	1035159	0	1337.31	
1	103	31	3	1035159	1	1337.31	
1	103	31	3	1035159	0	1342.43	
1	103	33	3	1159034	1	1426.55	
1	103	33	3	1159034	0	1431.66	
1	103	35	3	1034027	1	1475.78	
1	103	35	3	1034027	0	1480.9	
1	103	36	3	1027174	1	1541.73	
1	103	36	3	1027174	0	1546.84	
1	103	37	3	1174080	1	1597.34	
1	103	37	3	1174080	0	1602.46	
1	103	38	3	1080182	1	1642.29	
1	103	38	3	1080182	0	1647.41	
1	103	154	3	1080182	1	1647.41	
1	103	154	3	1080182	0	1652.53	
1	103	39	3	1182999	1	1659.3	
1	103	39	3	1182999	0	1664.42	
1	104	1	4	1253218	1	540.997	
1	104	1	4	1253218	0	546.01	
1	104	3	4	1218217	1	564.05	
1	104	3	4	1218217	0	569.064	
1	104	4	4	1217216	1	593.126	
1	104	4	4	1217216	0	598.139	
1	104	5	4	1215214	1	635.318	
1	104	5	4	1215214	0	640.332	
1	104	6	4	1214213	1	655.119	
1	104	6	4	1214213	0	660.133	
1	104	7	4	1227212	1	697.013	
1	104	7	4	1227212	0	702.026	
1	104	8	4	1212211	1	728.873	
1	104	8	4	1212211	0	733.887	
1	104	9	4	1211210	1	757.046	
1	104	9	4	1211210	0	762.059	
1	104	10	4	1051116	1	789.604	
1	104	10	4	1051116	0	794.841	
1	104	11	4	1051116	1	807.2	
1	104	11	4	1051116	0	812.437	
1	104	12	4	1116037	1	844.819	
1	104	12	4	1116037	0	850.056	
1	104	13	4	1037039	1	891.728	
1	104	13	4	1037039	0	896.966	
1	104	14	4	1039061	1	919.702	
1	104	14	4	1039061	0	924.939	
1	104	15	4	1104044	1	969.834	
1	104	15	4	1104044	0	975.071	
1	104	16	4	1044098	1	1036.28	
1	104	16	4	1044098	0	1041.52	
1	104	17	4	1098258	1	1073.99	
1	104	17	4	1098258	0	1079.22	
1	104	18	4	1226048	1	1139	
1	104	18	4	1226048	0	1144.24	
1	104	19	4	1048223	1	1163.56	
1	104	19	4	1048223	0	1168.79	
1	104	20	4	1223113	1	1191.33	
1	104	20	4	1223113	0	1196.57	
1	104	21	4	1113225	1	1224.02	
1	104	21	4	1113225	0	1229.26	
1	104	22	4	1224222	1	1274.22	
1	104	22	4	1224222	0	1279.46	
1	104	23	4	1222100	1	1306.55	
1	104	23	4	1222100	0	1311.79	
1	104	24	4	1082173	1	1332.09	
1	104	24	4	1082173	0	1337.32	
1	104	25	4	1018205	1	1356.84	
1	104	25	4	1018205	0	1362.08	
1	104	26	4	1203204	1	1374.29	
1	104	26	4	1203204	0	1379.53	
1	104	27	4	1204200	1	1392.06	
1	104	27	4	1204200	0	1397.3	
1	104	28	4	1200130	1	1408.74	
1	104	28	4	1200130	0	1413.98	
1	104	29	4	1192033	1	1438.67	
1	104	29	4	1192033	0	1443.91	
1	104	30	4	1033035	1	1464.59	
1	104	30	4	1033035	0	1469.6	
1	104	152	4	1035159	1	1529.54	
1	104	152	4	1035159	0	1534.55	
1	104	31	4	1035159	1	1534.55	
1	104	31	4	1035159	0	1539.56	
1	104	33	4	1159034	1	1575.65	
1	104	33	4	1159034	0	1580.66	
1	104	35	4	1034027	1	1616.38	
1	104	35	4	1034027	0	1621.39	
1	104	36	4	1027174	1	1681.26	
1	104	36	4	1027174	0	1686.28	
1	104	37	4	1174080	1	1765.18	
1	104	37	4	1174080	0	1770.2	
1	104	38	4	1080182	1	1822.49	
1	104	38	4	1080182	0	1827.51	
1	104	154	4	1080182	1	1827.51	
1	104	154	4	1080182	0	1832.52	
1	104	39	4	1182999	1	1845.88	
1	104	39	4	1182999	0	1850.89	
1	105	1	5	1253218	1	721	
1	105	1	5	1253218	0	726.074	
1	105	3	5	1218217	1	744.114	
1	105	3	5	1218217	0	749.188	
1	105	4	5	1217216	1	773.857	
1	105	4	5	1217216	0	778.931	
1	105	5	5	1215214	1	808.74	
1	105	5	5	1215214	0	813.815	
1	105	6	5	1214213	1	830.534	
1	105	6	5	1214213	0	835.609	
1	105	7	5	1227212	1	867.245	
1	105	7	5	1227212	0	872.319	
1	105	8	5	1212211	1	898.873	
1	105	8	5	1212211	0	903.947	
1	105	9	5	1211210	1	934.72	
1	105	9	5	1211210	0	939.794	
1	105	10	5	1051116	1	980.368	
1	105	10	5	1051116	0	986.445	
1	105	11	5	1051116	1	998.804	
1	105	11	5	1051116	0	1004.88	
1	105	12	5	1116037	1	1037.68	
1	105	12	5	1116037	0	1043.75	
1	105	13	5	1037039	1	1091.46	
1	105	13	5	1037039	0	1097.54	
1	105	14	5	1039061	1	1131.26	
1	105	14	5	1039061	0	1137.34	
1	105	15	5	1104044	1	1184.25	
1	105	15	5	1104044	0	1190.33	
1	105	16	5	1044098	1	1243.82	
1	105	16	5	1044098	0	1249.9	
1	105	17	5	1098258	1	1274.12	
1	105	17	5	1098258	0	1280.2	
1	105	18	5	1226048	1	1339.63	
1	105	18	5	1226048	0	1345.71	
1	105	19	5	1048223	1	1361.81	
1	105	19	5	1048223	0	1367.89	
1	105	20	5	1223113	1	1390.87	
1	105	20	5	1223113	0	1396.94	
1	105	21	5	1113225	1	1418.27	
1	105	21	5	1113225	0	1424.35	
1	105	22	5	1224222	1	1466.18	
1	105	22	5	1224222	0	1472.26	
1	105	23	5	1222100	1	1499.5	
1	105	23	5	1222100	0	1505.58	
1	105	24	5	1082173	1	1526.44	
1	105	24	5	1082173	0	1532.52	
1	105	25	5	1018205	1	1551.46	
1	105	25	5	1018205	0	1557.54	
1	105	26	5	1203204	1	1568.71	
1	105	26	5	1203204	0	1574.78	
1	105	27	5	1204200	1	1586.91	
1	105	27	5	1204200	0	1592.99	
1	105	28	5	1200130	1	1609.74	
1	105	28	5	1200130	0	1615.81	
1	105	29	5	1192033	1	1639.01	
1	105	29	5	1192033	0	1645.08	
1	105	30	5	1033035	1	1666.78	
1	105	30	5	1033035	0	1671.85	
1	105	152	5	1035159	1	1726.88	
1	105	152	5	1035159	0	1731.95	
1	105	31	5	1035159	1	1731.95	
1	105	31	5	1035159	0	1737.03	
1	105	33	5	1159034	1	1774.45	
1	105	33	5	1159034	0	1779.53	
1	105	35	5	1034027	1	1827.28	
1	105	35	5	1034027	0	1832.35	
1	105	36	5	1027174	1	1890.57	
1	105	36	5	1027174	0	1895.64	
1	105	37	5	1174080	1	1974.99	
1	105	37	5	1174080	0	1980.06	
1	105	38	5	1080182	1	2002.69	
1	105	38	5	1080182	0	2007.77	
1	105	154	5	1080182	1	2007.77	
1	105	154	5	1080182	0	2012.84	
1	105	39	5	1182999	1	2032.46	
1	105	39	5	1182999	0	2037.53	
1	106	1	6	1253218	1	900.997	
1	106	1	6	1253218	0	906.234	
1	106	3	6	1218217	1	924.274	
1	106	3	6	1218217	0	929.511	
1	106	4	6	1217216	1	954.588	
1	106	4	6	1217216	0	959.825	
1	106	5	6	1215214	1	982.162	
1	106	5	6	1215214	0	987.4	
1	106	6	6	1214213	1	1005.95	
1	106	6	6	1214213	0	1011.19	
1	106	7	6	1227212	1	1049.64	
1	106	7	6	1227212	0	1054.87	
1	106	8	6	1212211	1	1080.73	
1	106	8	6	1212211	0	1085.97	
1	106	9	6	1211210	1	1112.39	
1	106	9	6	1211210	0	1117.63	
1	106	10	6	1051116	1	1149.94	
1	106	10	6	1051116	0	1155.42	
1	106	11	6	1051116	1	1167.78	
1	106	11	6	1051116	0	1173.27	
1	106	12	6	1116037	1	1204.82	
1	106	12	6	1116037	0	1210.3	
1	106	13	6	1037039	1	1246.81	
1	106	13	6	1037039	0	1252.3	
1	106	14	6	1039061	1	1289.93	
1	106	14	6	1039061	0	1295.42	
1	106	15	6	1104044	1	1329.83	
1	106	15	6	1104044	0	1335.32	
1	106	16	6	1044098	1	1396.28	
1	106	16	6	1044098	0	1401.77	
1	106	17	6	1098258	1	1433.99	
1	106	17	6	1098258	0	1439.47	
1	106	18	6	1226048	1	1499	
1	106	18	6	1226048	0	1504.49	
1	106	19	6	1048223	1	1520.22	
1	106	19	6	1048223	0	1525.7	
1	106	20	6	1223113	1	1544.36	
1	106	20	6	1223113	0	1549.84	
1	106	21	6	1113225	1	1573.49	
1	106	21	6	1113225	0	1578.98	
1	106	22	6	1224222	1	1636.81	
1	106	22	6	1224222	0	1642.3	
1	106	23	6	1222100	1	1668.34	
1	106	23	6	1222100	0	1673.83	
1	106	24	6	1082173	1	1694.88	
1	106	24	6	1082173	0	1700.36	
1	106	25	6	1018205	1	1719.24	
1	106	25	6	1018205	0	1724.72	
1	106	26	6	1203204	1	1737.88	
1	106	26	6	1203204	0	1743.36	
1	106	27	6	1204200	1	1755.02	
1	106	27	6	1204200	0	1760.5	
1	106	28	6	1200130	1	1774.19	
1	106	28	6	1200130	0	1779.67	
1	106	29	6	1192033	1	1794.82	
1	106	29	6	1192033	0	1800.31	
1	106	30	6	1033035	1	1821.4	
1	106	30	6	1033035	0	1826.63	
1	106	152	6	1035159	1	1884.75	
1	106	152	6	1035159	0	1889.99	
1	106	31	6	1035159	1	1889.99	
1	106	31	6	1035159	0	1895.23	
1	106	33	6	1159034	1	1973.26	
1	106	33	6	1159034	0	1978.5	
1	106	35	6	1034027	1	2038.17	
1	106	35	6	1034027	0	2043.41	
1	106	36	6	1027174	1	2099.87	
1	106	36	6	1027174	0	2105.1	
1	106	37	6	1174080	1	2184.79	
1	106	37	6	1174080	0	2190.02	
1	106	38	6	1080182	1	2227.94	
1	106	38	6	1080182	0	2233.18	
1	106	154	6	1080182	1	2233.18	
1	106	154	6	1080182	0	2238.42	
1	106	39	6	1182999	1	2239.77	
1	106	39	6	1182999	0	2245	
1	107	1	7	1253218	1	1081	
1	107	1	7	1253218	0	1086.1	
1	107	3	7	1218217	1	1104.14	
1	107	3	7	1218217	0	1109.24	
1	107	4	7	1217216	1	1135.32	
1	107	4	7	1217216	0	1140.42	
1	107	5	7	1215214	1	1174.85	
1	107	5	7	1215214	0	1179.95	
1	107	6	7	1214213	1	1195.98	
1	107	6	7	1214213	0	1201.08	
1	107	7	7	1227212	1	1232.03	
1	107	7	7	1227212	0	1237.13	
1	107	8	7	1212211	1	1262.59	
1	107	8	7	1212211	0	1267.69	
1	107	9	7	1211210	1	1290.07	
1	107	9	7	1211210	0	1295.17	
1	107	10	7	1051116	1	1340.7	
1	107	10	7	1051116	0	1345.93	
1	107	11	7	1051116	1	1358.29	
1	107	11	7	1051116	0	1363.53	
1	107	12	7	1116037	1	1397.68	
1	107	12	7	1116037	0	1402.91	
1	107	13	7	1037039	1	1446.55	
1	107	13	7	1037039	0	1451.78	
1	107	14	7	1039061	1	1475.05	
1	107	14	7	1039061	0	1480.28	
1	107	15	7	1104044	1	1523.46	
1	107	15	7	1104044	0	1528.69	
1	107	16	7	1044098	1	1580.37	
1	107	16	7	1044098	0	1585.6	
1	107	17	7	1098258	1	1634.12	
1	107	17	7	1098258	0	1639.35	
1	107	18	7	1226048	1	1699.63	
1	107	18	7	1226048	0	1704.87	
1	107	19	7	1048223	1	1723.4	
1	107	19	7	1048223	0	1728.64	
1	107	20	7	1223113	1	1743.89	
1	107	20	7	1223113	0	1749.12	
1	107	21	7	1113225	1	1777.21	
1	107	21	7	1113225	0	1782.44	
1	107	22	7	1224222	1	1828.77	
1	107	22	7	1224222	0	1834.01	
1	107	23	7	1222100	1	1861.3	
1	107	23	7	1222100	0	1866.53	
1	107	24	7	1082173	1	1889.23	
1	107	24	7	1082173	0	1894.46	
1	107	25	7	1018205	1	1913.85	
1	107	25	7	1018205	0	1919.09	
1	107	26	7	1203204	1	1932.29	
1	107	26	7	1203204	0	1937.53	
1	107	27	7	1204200	1	1949.87	
1	107	27	7	1204200	0	1955.1	
1	107	28	7	1200130	1	1966.23	
1	107	28	7	1200130	0	1971.46	
1	107	29	7	1192033	1	1995.33	
1	107	29	7	1192033	0	2000.56	
1	107	30	7	1033035	1	2023.59	
1	107	30	7	1033035	0	2028.69	
1	107	152	7	1035159	1	2082.09	
1	107	152	7	1035159	0	2087.19	
1	107	31	7	1035159	1	2087.19	
1	107	31	7	1035159	0	2092.29	
1	107	33	7	1159034	1	2172.06	
1	107	33	7	1159034	0	2177.16	
1	107	35	7	1034027	1	2213.92	
1	107	35	7	1034027	0	2219.02	
1	107	36	7	1027174	1	2274.29	
1	107	36	7	1027174	0	2279.39	
1	107	37	7	1174080	1	2352.63	
1	107	37	7	1174080	0	2357.73	
1	107	38	7	1080182	1	2408.14	
1	107	38	7	1080182	0	2413.24	
1	107	154	7	1080182	1	2413.24	
1	107	154	7	1080182	0	2418.34	
1	107	39	7	1182999	1	2426.35	
1	107	39	7	1182999	0	2431.45	
1	108	1	8	1253218	1	1261	
1	108	1	8	1253218	0	1267.07	
1	108	3	8	1218217	1	1285.11	
1	108	3	8	1218217	0	1291.19	
1	108	4	8	1217216	1	1316.05	
1	108	4	8	1217216	0	1322.13	
1	108	5	8	1215214	1	1348.28	
1	108	5	8	1215214	0	1354.35	
1	108	6	8	1214213	1	1371.4	
1	108	6	8	1214213	0	1377.48	
1	108	7	8	1227212	1	1414.42	
1	108	7	8	1227212	0	1420.5	
1	108	8	8	1212211	1	1448.41	
1	108	8	8	1212211	0	1454.49	
1	108	9	8	1211210	1	1493.13	
1	108	9	8	1211210	0	1499.2	
1	108	10	8	1051116	1	1531.46	
1	108	10	8	1051116	0	1536.82	
1	108	11	8	1051116	1	1549.18	
1	108	11	8	1051116	0	1554.54	
1	108	12	8	1116037	1	1577.68	
1	108	12	8	1116037	0	1583.03	
1	108	13	8	1037039	1	1624.09	
1	108	13	8	1037039	0	1629.44	
1	108	14	8	1039061	1	1660.17	
1	108	14	8	1039061	0	1665.52	
1	108	15	8	1104044	1	1710.63	
1	108	15	8	1104044	0	1715.99	
1	108	16	8	1044098	1	1768.01	
1	108	16	8	1044098	0	1773.36	
1	108	17	8	1098258	1	1793.99	
1	108	17	8	1098258	0	1799.34	
1	108	18	8	1226048	1	1859	
1	108	18	8	1226048	0	1864.36	
1	108	19	8	1048223	1	1881.81	
1	108	19	8	1048223	0	1887.16	
1	108	20	8	1223113	1	1897.38	
1	108	20	8	1223113	0	1902.73	
1	108	21	8	1113225	1	1932.43	
1	108	21	8	1113225	0	1937.78	
1	108	22	8	1224222	1	1978.08	
1	108	22	8	1224222	0	1983.43	
1	108	23	8	1222100	1	2006.02	
1	108	23	8	1222100	0	2011.37	
1	108	24	8	1082173	1	2031.75	
1	108	24	8	1082173	0	2037.11	
1	108	25	8	1018205	1	2054.78	
1	108	25	8	1018205	0	2060.14	
1	108	26	8	1203204	1	2071.2	
1	108	26	8	1203204	0	2076.56	
1	108	27	8	1204200	1	2087.41	
1	108	27	8	1204200	0	2092.76	
1	108	28	8	1200130	1	2112.49	
1	108	28	8	1200130	0	2117.85	
1	108	29	8	1192033	1	2140.01	
1	108	29	8	1192033	0	2145.37	
1	108	30	8	1033035	1	2166.31	
1	108	30	8	1033035	0	2172.39	
1	108	152	8	1035159	1	2239.97	
1	108	152	8	1035159	0	2246.04	
1	108	31	8	1035159	1	2246.04	
1	108	31	8	1035159	0	2252.12	
1	108	33	8	1159034	1	2321.16	
1	108	33	8	1159034	0	2327.24	
1	108	35	8	1034027	1	2389.67	
1	108	35	8	1034027	0	2395.75	
1	108	36	8	1027174	1	2448.7	
1	108	36	8	1027174	0	2454.78	
1	108	37	8	1174080	1	2520.47	
1	108	37	8	1174080	0	2526.54	
1	108	38	8	1080182	1	2588.34	
1	108	38	8	1080182	0	2594.42	
1	108	154	8	1080182	1	2594.42	
1	108	154	8	1080182	0	2600.49	
1	108	39	8	1182999	1	2612.92	
1	108	39	8	1182999	0	2619	
1	109	1	9	1253218	1	1441	
1	109	1	9	1253218	0	1446.49	
1	109	3	9	1218217	1	1464.53	
1	109	3	9	1218217	0	1470.01	
1	109	4	9	1217216	1	1496.78	
1	109	4	9	1217216	0	1502.27	
1	109	5	9	1215214	1	1521.7	
1	109	5	9	1215214	0	1527.18	
1	109	6	9	1214213	1	1539.5	
1	109	6	9	1214213	0	1544.99	
1	109	7	9	1227212	1	1584.65	
1	109	7	9	1227212	0	1590.14	
1	109	8	9	1212211	1	1618.41	
1	109	8	9	1212211	0	1623.89	
1	109	9	9	1211210	1	1645.42	
1	109	9	9	1211210	0	1650.9	
1	109	10	9	1051116	1	1679.84	
1	109	10	9	1051116	0	1685.14	
1	109	11	9	1051116	1	1697.49	
1	109	11	9	1051116	0	1702.79	
1	109	12	9	1116037	1	1731.96	
1	109	12	9	1116037	0	1737.26	
1	109	13	9	1037039	1	1779.44	
1	109	13	9	1037039	0	1784.74	
1	109	14	9	1039061	1	1818.84	
1	109	14	9	1039061	0	1824.14	
1	109	15	9	1104044	1	1862.66	
1	109	15	9	1104044	0	1867.96	
1	109	16	9	1044098	1	1928.64	
1	109	16	9	1044098	0	1933.94	
1	109	17	9	1098258	1	1944.09	
1	109	17	9	1098258	0	1949.39	
1	109	18	9	1226048	1	2011	
1	109	18	9	1226048	0	2016.3	
1	109	19	9	1048223	1	2035.26	
1	109	19	9	1048223	0	2040.56	
1	109	20	9	1223113	1	2050.87	
1	109	20	9	1223113	0	2056.17	
1	109	21	9	1113225	1	2077.94	
1	109	21	9	1113225	0	2083.24	
1	109	22	9	1224222	1	2127.38	
1	109	22	9	1224222	0	2132.68	
1	109	23	9	1222100	1	2150.73	
1	109	23	9	1222100	0	2156.03	
1	109	24	9	1082173	1	2178.6	
1	109	24	9	1082173	0	2183.9	
1	109	25	9	1018205	1	2202.43	
1	109	25	9	1018205	0	2207.73	
1	109	26	9	1203204	1	2220.17	
1	109	26	9	1203204	0	2225.47	
1	109	27	9	1204200	1	2236.41	
1	109	27	9	1204200	0	2241.71	
1	109	28	9	1200130	1	2258.67	
1	109	28	9	1200130	0	2263.97	
1	109	29	9	1192033	1	2284.69	
1	109	29	9	1192033	0	2289.99	
1	109	30	9	1033035	1	2314.98	
1	109	30	9	1033035	0	2320.47	
1	109	152	9	1035159	1	2378.11	
1	109	152	9	1035159	0	2383.59	
1	109	31	9	1035159	1	2383.59	
1	109	31	9	1035159	0	2389.08	
1	109	33	9	1159034	1	2470.27	
1	109	33	9	1159034	0	2475.75	
1	109	35	9	1034027	1	2530.27	
1	109	35	9	1034027	0	2535.75	
1	109	36	9	1027174	1	2588.24	
1	109	36	9	1027174	0	2593.73	
1	109	37	9	1174080	1	2646.35	
1	109	37	9	1174080	0	2651.83	
1	109	38	9	1080182	1	2678.44	
1	109	38	9	1080182	0	2683.93	
1	109	154	9	1080182	1	2683.93	
1	109	154	9	1080182	0	2689.41	
1	109	39	9	1182999	1	2695.85	
1	109	39	9	1182999	0	2701.33	
1	110	1	10	1253218	1	1621	
1	110	1	10	1253218	0	1625.96	
1	110	3	10	1218217	1	1644	
1	110	3	10	1218217	0	1648.96	
1	110	4	10	1217216	1	1677.51	
1	110	4	10	1217216	0	1682.48	
1	110	5	10	1215214	1	1714.39	
1	110	5	10	1215214	0	1719.35	
1	110	6	10	1214213	1	1736.85	
1	110	6	10	1214213	0	1741.81	
1	110	7	10	1227212	1	1779.21	
1	110	7	10	1227212	0	1784.17	
1	110	8	10	1212211	1	1812.13	
1	110	8	10	1212211	0	1817.09	
1	110	9	10	1211210	1	1848.47	
1	110	9	10	1211210	0	1853.44	
1	110	10	10	1051116	1	1891.8	
1	110	10	10	1051116	0	1896.63	
1	110	11	10	1051116	1	1908.99	
1	110	11	10	1051116	0	1913.83	
1	110	12	10	1116037	1	1937.68	
1	110	12	10	1116037	0	1942.51	
1	110	13	10	1037039	1	1979.17	
1	110	13	10	1037039	0	1984.01	
1	110	14	10	1039061	1	2030.4	
1	110	14	10	1039061	0	2035.24	
