stops:	1434													
{	417	Mariebergsgatan	416417	1	20	0	1	0	2 0 }					
{	418	Västerbroplan	417418	1	20	0	1	0	2 0 }					
{	419	Högalidsgatan	418419	1	20	0	1	0	2 0 }					
{	420	Hornstull	419420	1	20	0	1	0	2 0 }					
{	421	Lignagatan	420421	1	20	0	1	0	2 0 }					
{	422	Varvsgatan	421422	1	20	0	1	0	2 0 }					
{	423	Ansgariegatan	422423	1	20	0	1	0	2 0 }					
{	424	Zinkensdamm	423424	1	20	0	1	0	2 0 }					
{	425	Rosenlundsgatan	424425	1	20	0	1	0	2 0 }					
{	426	Wollmar_Yxkullsgatan	425426	1	20	0	1	0	2 0 }					
{	427	Södra_station	426427	1	20	0	1	0	2 0 }					
{	428	Rosenlund	427428	1	20	0	1	0	2 0 }					
{	429	Eriksdal	428429	1	20	0	1	0	2 0 }					
{	430	Skanstull	428429	383	20	0	1	0	2 0 }					
{	431	Gullmarsplan	429430	1222	20	0	1	0	2 0 }					
{	2401	Radiohuset	401400	1	20	0	1	0	2 0 }					
{	2402	Garnisonen	402401	1	20	0	1	0	2 0 }					
{	2403	Banérgatan	403402	1	20	0	1	0	2 0 }					
{	2404	Värtavägen	404403	1	20	0	1	0	2 0 }					
{	2405	Jungfrugatan	405404	1	20	0	1	0	2 0 }					
{	2406	Musikhögskolan	406405	1	20	0	1	0	2 0 }					
{	2407	Stadion	407406	1	20	0	1	0	2 0 }					
{	2408	Östra_station	408407	1	20	0	1	0	2 0 }					
{	2409	Odengatan	409408	1	20	0	1	0	2 0 }					
{	2410	Roslagsgatan	410409	1	20	0	0	0	2 0 }					
{	2411	Stadsbiblioteket	411410	1	20	0	0	0	2 0 }					
{	2412	Odenplan	412411	1	20	0	1	0	2 0 }					
{	2413	Dalagatan	413412	1	20	0	1	0	2 0 }					
{	2414	St_Eriksplan	414413	1	20	0	0	0	2 0 }					
{	2415	Fleminggatan	415414	1	20	0	1	0	2 0 }					
{	2416	Fridhemsplan	416415	1	20	0	1	0	2 0 }					
{	2417	Mariebergsgatan	417416	1	20	0	1	0	2 0 }					
{	2418	Västerbroplan	418417	1	20	0	1	0	2 0 }					
{	2419	Högalidsgatan	419418	1	20	0	1	0	2 0 }					
{	2420	Hornstull	420419	1	20	0	1	0	2 0 }					
{	2422	Varvsgatan	422420	1	20	0	1	0	2 0 }					
{	2423	Ansgariegatan	423422	1	20	0	1	0	2 0 }					
{	2424	Zinkensdamm	424423	1	20	0	1	0	2 0 }					
{	2425	Rosenlundsgatan	425424	1	20	0	1	0	2 0 }					
{	2426	Wollmar_Yxkullsgatan	426425	1	20	0	1	0	2 0 }					
{	2427	Södra_station	427426	1	20	0	1	0	2 0 }					
{	2428	Rosenlund	428427	1	20	0	1	0	2 0 }					
{	2429	Eriksdal	429428	362	20	0	1	0	2 0 }					
{	2430	Skanstull	429428	1	20	0	1	0	2 0 }					
{	2431	Gullmarsplan	430429	1	20	0	1	0	2 0 }					
{	101	ESSINGETORGET	10001001	1	20	0	1	0	2 0 }					
{	102	FLOTTBROVaGEN	10011002	1	20	0	1	0	2 0 }					
{	103	BROPARKEN	10021003	1	20	0	1	0	2 0 }					
{	104	PRIMUSGATAN	10031004	1	20	0	1	0	2 0 }					
{	105	LILLA-ESSINGEN	10041005	1	20	0	1	0	2 0 }					
{	106	WIVALLIUSGATAN	10051006	1	20	0	1	0	2 0 }					
{	107	FYRVERKARBACKEN	10061007	1	20	0	1	0	2 0 }					
{	108	Västerbroplan	1007417	1	20	0	1	0	2 0 }					
{	111	S:T-ERIKSGATAN	4151011	1	20	0	1	0	2 0 }					
{	112	S:T-ERIKS-SJH	10111012	1	20	0	1	0	2 0 }					
{	113	SCHEELEGATAN	10121013	1	20	0	1	0	2 0 }					
{	114	KUNGSBROPLAN	10131014	1	20	0	1	0	2 0 }					
{	115	CITYTERMINALEN	10141015	1	20	0	1	0	2 0 }					
{	116	VASAGATAN	10151016	1	20	0	1	0	2 0 }					
{	117	HoTORGET	10161017	1	20	0	1	0	2 0 }					
{	118	NORRLANDSGATAN	10171018	1	20	0	1	0	2 0 }					
{	119	STUREPLAN	10181019	1	20	0	1	0	2 0 }					
{	120	LINNéGATAN	10191020	1	20	0	1	0	2 0 }					
{	121	HUMLEGaRDEN	10201021	1	20	0	1	0	2 0 }					
{	122	NYBROGATAN	1021405	1	20	0	1	0	2 0 }					
{	125	STORSKaRSGATAN	4031025	1	20	0	1	0	2 0 }					
{	126	KAMPEMENTSBACK.	10251026	1	20	0	1	0	2 0 }					
{	127	GaRDET	10261027	1	20	0	1	0	2 0 }					
{	128	SANDHAMNSPLAN	10271028	1	20	0	1	0	2 0 }					
{	129	RoKUBBSGATAN	10281029	1	20	0	1	0	2 0 }					
{	130	oSTHAMMARSGATAN	10291030	1	20	0	1	0	2 0 }					
{	131	SEHLSTEDTSGATAN	10301031	1	20	0	1	0	2 0 }					
{	132	FRIHAMNSPORTEN	10311032	1	20	0	1	0	2 0 }					
{	133	FRIHAMNEN	10311032	273	20	0	1	0	2 0 }					
{	2101	ESSINGETORGET	10011000	1	20	0	1	0	2 0 }					
{	2102	FLOTTBROVaGEN	10021001	1	20	0	1	0	2 0 }					
{	2103	BROPARKEN	10031002	1	20	0	1	0	2 0 }					
{	2104	PRIMUSGATAN	10041003	1	20	0	1	0	2 0 }					
{	2105	LILLA-ESSINGEN	10051004	1	20	0	1	0	2 0 }					
{	2106	WIVALLIUSGATAN	10061005	1	20	0	1	0	2 0 }					
{	2107	FYRVERKARBACKEN	10071006	1	20	0	1	0	2 0 }					
{	2108	Västerbroplan	4171007	1	20	0	1	0	2 0 }					
{	2110	S:T-ERIKSGATAN	1011415	1	20	0	1	0	2 0 }					
{	2111	S:T-ERIKS-SJH	10121011	1	20	0	1	0	2 0 }					
{	2112	SCHEELEGATAN	10131012	1	20	0	1	0	2 0 }					
{	2113	KUNGSBROPLAN	10141013	1	20	0	1	0	2 0 }					
{	2114	CITYTERMINALEN	10151014	1	20	0	1	0	2 0 }					
{	2115	HoTORGET	10161015	1	20	0	1	0	2 0 }					
{	2116	SVEAVaGEN	10171016	1	20	0	1	0	2 0 }					
{	2117	NORRLANDSGATAN	10181017	1	20	0	1	0	2 0 }					
{	2118	STUREPLAN	10191018	1	20	0	1	0	2 0 }					
{	2119	HUMLEGaRDEN	10211019	1	20	0	1	0	2 0 }					
{	2120	NYBROGATAN	4051021	1	20	0	1	0	2 0 }					
{	2123	STORSVaRSGATAN	1025403	1	20	0	1	0	2 0 }					
{	2124	KAMPEMENTSBACK.	10261025	1	20	0	1	0	2 0 }					
{	2125	GaRDET	10271026	1	20	0	1	0	2 0 }					
{	2126	SANDHAMNSPLAN	10281027	1	20	0	1	0	2 0 }					
{	2127	RoKUBBSGATAN	10291028	1	20	0	1	0	2 0 }					
{	2128	oSTHAMMARSGATAN	10301029	1	20	0	1	0	2 0 }					
{	2129	SEHLSTEDTSGATAN	10311030	1	20	0	1	0	2 0 }					
{	2130	FRIHAMNSPORTEN	10321031	362	20	0	1	0	2 0 }					
{	2131	FRIHAMNEN	10321031	1	20	0	1	0	2 0 }					
