turnings: 1130
{	159	56	1	5756	5655	20	}
{	160	57	1	5857	5756	20	}
{	161	58	1	5958	5857	20	}
{	162	59	1	6059	5958	20	}
{	163	60	1	6160	6059	20	}
{	164	61	1	6261	6160	20	}
{	165	62	1	6362	6261	20	}
{	166	63	1	6463	6362	20	}
{	167	64	1	4764	6463	20	}
{	168	47	1	6547	4764	20	}
{	169	65	1	6665	6547	20	}
{	170	66	1	6766	6665	20	}
{	171	67	1	6867	6766	20	}
{	172	68	1	868	6867	20	}
{	173	8	1	98	868	20	}
{	174	10	1	6910	109	20	}
{	175	69	1	7069	6910	20	}
{	176	70	1	7170	7069	20	}
{	177	71	1	7271	7170	20	}
{	178	72	1	7372	7271	20	}
{	179	73	1	7473	7372	20	}
{	180	74	1	7574	7473	20	}
{	181	75	1	7675	7574	20	}
{	182	76	1	7776	7675	20	}
{	183	77	1	7877	7776	20	}
{	184	78	1	7978	7877	20	}
{	185	79	1	8079	7978	20	}
{	186	80	1	115080	8079	20	}
{	187	58	1	111058	5859	20	}
{	188	71	1	7071	7181	20	}
{	189	81	1	7181	8182	20	}
{	190	82	1	8182	8283	20	}
{	191	83	1	8283	8384	20	}
{	192	84	1	8384	8485	20	}
{	193	85	1	8485	8586	20	}
{	194	86	1	8586	860120	20	}
{	195	58	1	5958	580112	20	}
{	196	71	1	8171	7170	20	}
{	197	81	1	8281	8171	20	}
{	198	82	1	8382	8281	20	}
{	199	83	1	8483	8382	20	}
{	200	84	1	8584	8483	20	}
{	201	85	1	8685	8584	20	}
{	202	86	1	119086	8685	20	}
{	203	62	1	113062	6263	20	}
{	204	81	1	7181	8187	20	}
{	205	87	1	8187	8788	20	}
{	206	88	1	8788	8889	20	}
{	207	89	1	8889	8990	20	}
{	208	90	1	8990	9091	20	}
{	209	91	1	9091	9192	20	}
{	210	92	1	9192	9293	20	}
{	211	93	1	9293	9394	20	}
{	212	94	1	9394	940118	20	}
{	213	62	1	6362	620114	20	}
{	214	81	1	8781	8171	20	}
{	215	87	1	8887	8781	20	}
{	216	88	1	8988	8887	20	}
{	217	89	1	9089	8988	20	}
{	218	90	1	9190	9089	20	}
{	219	91	1	9291	9190	20	}
{	220	92	1	9392	9291	20	}
{	221	93	1	9493	9392	20	}
{	222	94	1	117094  9493	20	}	
{	223	400	401	432400	400401	20	}
{	224	401	402	400401	401402	20	}
{	225	402	403	401402	402403	20	}
{	226	403	404	402403	403404	20	}
{	227	404	405	403404	404405	20	}
{	228	405	406	404405	405406	20	}
{	229	406	407	405406	406407	20	}
{	230	407	408	406407	407408	20	}
{	231	408	409	407408	408409	20	}
{	232	409	410	408409	409410	20	}
{	233	410	411	409410	410411	20	}
{	234	411	412	410411	411412	20	}
{	235	412	413	411412	412413	20	}
{	236	413	414	412413	413414	20	}
{	237	414	415	413414	414415	20	}
{	238	415	416	414415	415416	20	}
{	239	416	417	415416	416417	20	}
{	240	417	418	416417	417418	20	}
{	241	418	419	417418	418419	20	}
{	242	419	420	418419	419420	20	}
{	243	420	421	419420	420421	20	}
{	244	421	422	420421	421422	20	}
{	245	422	423	421422	422423	20	}
{	246	423	424	422423	423424	20	}
{	247	424	425	423424	424425	20	}
{	248	425	426	424425	425426	20	}
{	249	426	427	425426	426427	20	}
{	250	427	428	426427	427428	20	}
{	251	428	429	427428	428429	20	}
{	252	429	430	428429	429430	20	}
{	253	430	1	429430	430433	20	}
{	254	430	2431	434430	430429	20	}
{	255	429	2430	430429	429428	20	}
{	256	428	2429	429428	428427	20	}
{	257	427	2428	428427	427426	20	}
{	258	426	2427	427426	426425	20	}
{	259	425	2426	426425	425424	20	}
{	260	424	2425	425424	424423	20	}
{	261	423	2424	424423	423422	20	}
{	262	422	2423	423422	422420	20	}
{	263	420	2422	422420	420419	20	}
{	264	419	2420	420419	419418	20	}
{	265	418	2419	419418	418417	20	}
{	266	417	2418	418417	417416	20	}
{	267	416	2417	417416	416415	20	}
{	268	415	2416	416415	415414	20	}
{	269	414	2415	415414	414413	20	}
{	270	413	2414	414413	413412	20	}
{	271	412	2413	413412	412411	20	}
{	272	411	2412	412411	411410	20	}
{	273	410	2411	411410	410409	20	}
{	274	409	2410	410409	409408	20	}
{	275	408	2409	409408	408407	20	}
{	276	407	2408	408407	407406	20	}
{	460	406	2407	407406	406405	20	}
{	277	405	2406	406405	405404	20	}
{	278	404	2405	405404	404403	20	}
{	279	403	2404	404403	403402	20	}
{	280	402	2403	403402	402401	20	}
{	281	401	2402	402401	401400	20	}
{	282	400	1	401400	400435	20	}
{	283	1000	101	10331000	10001001	20	}
{	284	1001	102	10001001	10011002	20	}
{	285	1002	103	10011002	10021003	20	}
{	286	1003	104	10021003	10031004	20	}
{	287	1004	105	10031004	10041005	20	}
{	288	1005	106	10041005	10051006	20	}
{	289	1006	107	10051006	10061007	20	}
{	290	1007	108	10061007	1007417	20	}
{	291	417	241700	1007417	417416	20	}
{	292	415	11100	416415	4151011	20	}
{	293	1011	112	4151011	10111012	20	}
{	294	1012	113	10111012	10121013	20	}
{	295	1013	114	10121013	10131014	20	}
{	296	1014	115	10131014	10141015	20	}
{	297	1015	116	10141015	10151016	20	}
{	298	1016	117	10151016	10161017	20	}
{	299	1017	118	10161017	10171018	20	}
{	300	1018	119	10171018	10181019	20	}
{	301	1019	120	10181019	10191020	20	}
{	302	1020	121	10191020	10201021	20	}
{	303	1021	122	10201021	1021405	20	}
{	304	405	240500	1021405	405404	20	}
{	305	403	12500	404403	4031025	20	}
{	306	1025	126	4031025	10251026	20	}
{	307	1026	127	10251026	10261027	20	}
{	308	1027	128	10261027	10271028	20	}
{	309	1028	129	10271028	10281029	20	}
{	310	1029	130	10281029	10291030	20	}
{	311	1030	131	10291030	10301031	20	}
{	312	1031	132	10301031	10311032	20	}
{	313	1032	1	10311032	10321034	20	}
{	314	1032	2131	10351032	10321031	20	}
{	315	1031	2130	10321031	10311030	20	}
{	316	1030	2129	10311030	10301029	20	}
{	317	1029	2128	10301029	10291028	20	}
{	318	1028	2127	10291028	10281027	20	}
{	319	1027	2126	10281027	10271026	20	}
{	320	1026	2125	10271026	10261025	20	}
{	321	1025	2124	10261025	1025403	20	}
{	322	403	212311	1025403	403404	20	}
{	323	405	40511	404405	4051021	20	}
{	324	1021	2120	4051021	10211019	20	}
{	325	1019	2119	10211019	10191018	20	}
{	326	1018	2118	10191018	10181017	20	}
{	327	1017	2117	10181017	10171016	20	}
{	328	1016	2116	10171016	10161015	20	}
{	329	1015	2115	10161015	10151014	20	}
{	330	1014	2114	10151014	10141013	20	}
{	331	1013	2113	10141013	10131012	20	}
{	332	1012	2112	10131012	10121011	20	}
{	333	1011	2111	10121011	1011415	20	}
{	334	415	211011	1011415	415416	20	}
{	335	417	41711	416417	4171007	20	}
{	336	1007	2108	4171007	10071006	20	}
{	337	1006	2107	10071006	10061005	20	}
{	338	1005	2106	10061005	10051004	20	}
{	339	1004	2105	10051004	10041003	20	}
{	340	1003	2104	10041003	10031002	20	}
{	341	1002	2103	10031002	10021001	20	}
{	342	1001	2102	10021001	10011000	20	}
{	343	1000	1	10011000	10001036	20	}
{	344	3000	301	30293000	3000427	20	}
{	345	427	42831	3000427	427428	20	}
{	346	429	30531	428429	4293005	20	}
{	347	3005	306	4293005	30053006	20	}
{	348	3006	307	30053006	30063007	20	}
{	349	3007	308	30063007	30073008	20	}
{	350	3008	309	30073008	30083009	20	}
{	351	3009	310	30083009	30093010	20	}
{	352	3010	311	30093010	30103011	20	}
{	353	3011	312	30103011	30113012	20	}
{	354	3012	313	30113012	30123013	20	}
{	355	3013	314	30123013	30133014	20	}
{	356	3014	315	30133014	30143015	20	}
{	357	3015	316	30143015	30153016	20	}
{	358	3016	317	30153016	3016416	20	}
