servers:	142
{	95	3	28.81615078	1.107084245	0	}
{	96	3	31.6784316	1.234888577	0	}
{	97	3	41.10484041	1.250532482	0	}
{	98	3	51.81385673	1.295819415	0	}
{	99	3	37.48495873	1.258235913	0	}
{	100	3	37.55928327	1.41221043	0	}
{	101	3	41.56236216	1.276721213	0	}
{	102	3	48.87713299	1.254578945	0	}
{	103	3	64.01713904	2.259455999	0	}
{	104	3	75.25781048	1.43117688	0	}
{	105	3	55.5603732	1.40098468	0	}
{	106	3	64.75960012	1.238764547	0	}
{	107	3	34.76785232	1.177140804	0	}
{	108	3	42.88410009	1.284953512	0	}
{	109	3	31.64666162	1.278960029	0	}
{	110	3	40.7037435	1.460137932	0	}
{	111	3	35.97979957	1.208964506	0	}
{	112	3	55.41457285	1.414334105	0	}
{	113	3	330.8884607	1.288919203	0	}
{	114	3	51.21647374	1.378952028	0	}
{	115	3	41.54812658	1.259017846	0	}
{	116	3	26.47200035	1.106028275	0	}
{	117	3	112.6548861	1.443587282	0	}
{	118	3	47.44591582	1.212867357	0	}
{	119	3	24.82294547	1.099882671	0	}
{	120	3	57.14665818	1.236600053	0	}
{	121	3	49.14200505	1.428438981	0	}
{	122	3	50.00947978	1.314091559	0	}
{	123	3	87.92576043	1.357596025	0	}
{	124	3	46.77662718	1.291301696	0	}
{	125	3	113.2778699	1.423242759	0	}
{	126	3	48.25388627	1.219030837	0	}
{	127	3	175.7857203	1.252535633	0	}
{	128	3	33.3514904	1.166736028	0	}
{	129	3	33.29689532	1.232464582	0	}
{	130	3	97.22054048	1.370714288	0	}
{	131	3	23.86270176	1.106632454	0	}
{	132	3	39.22644187	1.224799273	0	}
{	133	3	40.80278431	1.527859168	0	}
{	134	3	43.05290245	1.408814148	0	}
{	135	3	48.97148461	1.308968586	0	}
{	136	3	48.20196274	1.333351706	0	}
{	137	3	51.12469364	1.163159104	0	}
{	138	3	49.08587632	1.21793595	0	}
{	139	3	39.22480432	1.352556949	0	}
{	140	3	64.6533686	1.260916023	0	}
{	141	3	34.11498467	1.192605784	0	}
{	142	3	79.26639727	1.255139302	0	}

nodes:	115								
{	1	1	1712416.678	-2818905.791	}				
{	2	3	1712413.79	-2818934.51	}				
{	3	3	1712569.271	-2819046.95	}				
{	4	3	1720431.373	-2812074.656 }				
{	5	3	1712608.622	-2819006.873 }				
{	6	2	1710780.13	-2817189.422	26	}			
{	7	1	1710785	-2817194.36	}				
{	8	2	1724163.75	-2817406.82	26	}			
{	9	2	1712418.593	-2818905.429	26	}			
{	11	3	1710939.369	-2817456.981	}				
{	12	3	1720449.751	-2812093.611	}				
{	13	3	1720139.01	-2811943.74	}				
{	14	3	1713064.683	-2819411.648	}				
{	15	3	1714405.378	-2820113.519	}				
{	17	3	1710946.14	-2817223.82	}				
{	18	3	1711069.74	-2817870.75	}				
{	19	3	1711881.099	-2817847.512	}				
{	26	3	1713863.84	-2819873.96	}				
{	27	3	1709210.91	-2820926.67	}				
{	33	3	1708706.38	-2818085.25	}				
{	34	3	1708946.416	-2820509.601	}				
{	35	3	1708443.873	-2818633.991	}				
{	37	3	1719170.816	-2818244.02	}				
{	39	3	1718864.086	-2818415.255	}				
{	40	3	1718647.89	-2817517.72	}				
{	41	3	1713322.482	-2819075.346	}				
{	44	3	1716948.179	-2820415.978	}				
{	48	3	1714356.891	-2819860.381	}				
{	49	3	1714110.05	-2819683.61	}				
{	50	3	1713399.071	-2819747.067	}				
{	51	3	1719933.1	-2817252.77	}				
{	61	3	1718715.864	-2818475.63	}				
{	80	3	1709320.614	-2822143.798	}				
{	82	3	1711738.4	-2818083.46	}				
{	91	3	1712413.79	-2818934.51	}				
{	92	3	1712812.275	-2819274.054	}				
{	98	3	1716585.488	-2820579.687	}				
{	100	3	1712380.478	-2818056.997	}				
{	104	3	1717926.454	-2819457.815	}				
{	107	3	1718575.72	-2817134.01	}				
{	113	3	1713750.856	-2819445.637	}				
{	115	3	1718213.52	-2816694.67	}				
{	116	3	1719508.414	-2817935.085	}				
{	118	3	1712778.728	-2819287.079	}				
{	127	3	1718367.776	-2818662.191	}				
{	128	3	1718676.499	-2814846.516	}				
{	129	3	1718728.63	-2814623.36	}				
{	130	3	1709451.74	-2817450.83	}				
{	134	3	1718571.47	-2815368.6	}				
{	140	3	1720109.839	-2816978.016	}				
{	146	3	1713048.86	-2818469.72	}				
{	147	3	1712730.45	-2818338.72	}				
{	155	3	1718503.64	-2816077.74	}				
{	157	3	1719405.69	-2813240.98	}				
{	159	3	1708656.18	-2819817.17	}				
{	171	3	1712555.646	-2818173.805	}				
{	173	3	1711404.045	-2817995.885	}				
{	174	3	1709663.997	-2822068.493	}				
{	182	3	1709176.806	-2821916.638	}				
{	183	3	1712839.275	-2818536.29	}				
{	189	3	1712392.435	-2818983.888	}				
{	190	3	1718524.92	-2815713	}				
{	192	3	1708944.122	-2817728.484	}				
{	193	3	1713060.699	-2819504.6	}				
{	194	3	1714079.721	-2819989.645	}				
{	195	3	1713750.856	-2819445.637	}				
{	197	3	1713301.25	-2819766.12	}				
{	198	2	1709377.763	-2821844.535	26	}			
{	199	1	1724159.15	-2817406.21	}				
{	200	3	1710068.7	-2817376.82	}				
{	203	3	1710623.381	-2817406.068	}				
{	204	3	1710474.71	-2817392.93	}				
{	205	3	1710942.69	-2817529.35	}				
{	210	3	1720146.318	-2816929.15	}				
{	211	3	1720196.521	-2816239.372	}				
{	212	3	1720146.952	-2815622.209	}				
{	213	3	1720520.236	-2814416.574	}				
{	214	3	1720661.703	-2813973.838	}				
{	215	3	1720816.91	-2813528.363	}				
{	216	3	1720872.346	-2813303.601	}				
{	217	3	1720945.484	-2813054.557	}				
{	218	3	1720913.797	-2812348.166	}				
{	222	3	1712505.589	-2818127.698	}				
{	223	3	1714110.05	-2819683.61	}				
{	224	3	1712730.45	-2818338.72	}				
{	225	3	1713265.578	-2818922.589	}				
{	226	3	1714771.143	-2820152.876	}				
{	227	3	1720410.482	-2814774.548	}				
{	228	3	1719702.19	-2811966.26	}				
{	229	3	1719461.18	-2812269.93	}				
{	230	3	1719496.83	-2812641.79	}				
{	231	3	1719146.44	-2813683.68	}				
{	234	3	1718885.38	-2814173.94	}				
{	237	3	1718813.612	-2814367.905	}				
{	238	3	1718688.201	-2814821.385	}				
{	242	3	1721015.498	-2817074.344	}				
{	244	3	1722850.68	-2817011.84	}				
{	245	3	1723205.47	-2816506.11	}				
{	246	3	1723344.375	-2816355.127	}				
{	247	3	1723520.73	-2816269.01	}				
{	248	3	1723608.753	-2816500.842	}				
{	249	3	1723783.33	-2816833.84	}				
{	250	3	1723885.75	-2817097.18	}				
{	253	3	1720738.269	-2812116.496	}				
{	258	3	1714856.21	-2820181.74	}				
{	259	3	1710785	-2817194.36	}				
{	260	3	1710843.607	-2817197.414	}				
{	261	3	1710939.05	-2817206.656	}				
{	262	3	1710945.384	-2817437.878	}				
{	263	3	1719660.48	-2817984.3	}				
{	264	3	1721499.361	-2817057.075	}				
{	290	3	1714403.895	-2820021.591	}				
{	777	1	1720447.446	-2812081.475	}				
{	888	1	1709354.538	-2821846.558	}				
{	999	2	1720435.391	-2812016.426	26	}			
sdfuncs:	5								
{	1 	0 	22.222	22.222	0	0	}
{	2	2	12.5	1.4	55.5	0	1	1	}
{	3	2	16.66	1.4	55.5	0	1	1	}
{	4	2	11.1	1.4	55.5	0	1	1	}
{	5	2	13.9	1.4	55.5	0	1	1	}
links:	186								
{	2001091	1	91	100	1	1	1-91N	}	
{	1002009	2	9	100	1	1	2-9S	}	
{	1003189	3	189	190	1	1	3-189S	}	
{	1004012	4	12	100	1	1	4-12S	}	
{	2005092	5	92	330	1	1	5-92N	}	
{	1011017	11	17	150	1	1	11-17S	}	
{	1012013	12	13	480	1	1	12-13S	}	
{	1012253	12	253	357	1	1	12-253S	}	
{	1013228	13	228	420	1	1	13-228S	}	
{	2014050	14	50	410	1	1	14-50N	}	
{	1015194	15	194	370	1	1	15-194S	}	
{	1017259	17	259	300	1	1	17-259S	}	
{	1018205	18	205	360	1	1	18-205S	}	
{	1019082	19	82	280	1	1	19-82S	}	
{	1026197	26	197	630	1	1	26-197S	}	
{	1027174	27	174	1440	1	1	27-174S	}	
{	1033035	33	35	600	1	1	33-35S	}	
{	1034027	34	27	550	1	1	34-27S	}	
{	1035159	35	159	1200	1	1	35-159S	}	
{	1037039	37	39	400	1	1	37-39S	}		
{	1039061	39	61	190	1	1	39-61S	}	
{	1040061	40	61	1100	1	1	40-61S	}	
{	1044098	44	98	470	1	1	44-98S	}	
{	1048223	48	223	410	1	1	48-223S	}	
{	1051116	51	116	651	1	1	51-116S	}	
{	1061127	61	127	410	1	1	61-127S	}		
{	1080182	80	182	650	1	1	80-182S	}	
{	1082173	82	173	390	1	1	82-173S	}	
{	2091005	91	5	270	1	1	91-5N	}	
{	2092014	92	14	340	1	1	92-14N	}	
{	1098258	98	258	1750	1	1	98-258S	}	
{	1100019	100	19	560	1	1	100-19S	}	
{	1104044	104	44	1320	1	1	104-44S	}	
{	1107040	107	40	370	1	1	107-40S	}	
{	1113225	113	225	770	1	1	113-225S	}	
{	1115107	115	107	660	1	1	115-107S	}	
{	1116037	116	37	420	1	1	116-37S	}	
{	1118003	118	3	270	1	1	118-3S	}	
{	1127104	127	104	870	1	1	127-104S	}	
{	1128134	128	134	440	1	1	128-134S	}	
{	1129238	129	238	190	1	1	129-238S	}	
{	1130192	130	192	590	1	1	130-192S	}	
{	1134190	134	190	330	1	1	134-190S	}	
{	1140116	140	116	1000	1	1	140-116S	}	
{	1155115	155	115	740	1	1	155-115S	}	
{	1157231	157	231	490	1	1	157-231S	}	
{	1159034	159	34	650	1	1	159-34S	}	
{	1173018	173	18	290	1	1	173-18S	}	
{	1174080	174	80	220	1	1	174-80S	}	
{	1182198	182	198	100	1	1	182-198S	}	
{	1183224	183	224	370	1	1	183-224S	}	
{	1189002	189	2	100	1	1	189-2S	}	
{	1190155	190	155	350	1	1	190-155S	}	
{	1192033	192	33	400	1	1	192-33S	}	
{	1193118	193	118	350	1	1	193-118S	}	
{	1194026	194	26	100	1	1	194-26S	}	
{	1197193	197	193	330	1	1	197-193S	}	
{	1199250	199	250	400	1	1	199-250S	}	
{	1200130	200	130	500	1	1	200-130S	}	
{	1203011	203	11	100	1	1	203-11S	}	
{	1203204	203	204	200	1	1	203-204S	}	
{	1204200	204	200	390	1	1	204-200S	}	
{	1205203	205	203	310	1	1	205-203S	}	
{	1210051	210	51	410	1	1	210-51S	}	
{	1211210	211	210	700	1	1	211-210S	}	
{	1212211	212	211	600	1	1	212-211S	}	
{	1213227	213	227	400	1	1	213-227S	}	
{	1214213	214	213	465	1	1	214-213S	}	
{	1215214	215	214	383	1	1	215-214S	}	
{	1216215	216	215	250	1	1	216-215S	}	
{	1217216	217	216	250	1	1	217-216S	}	
{	1218217	218	217	637	1	1	218-217S	}	
{	1222100	222	100	200	1	1	222-100S	}	
{	1223113	223	113	460	1	1	223-113S	}	
{	1224222	224	222	260	1	1	224-222S	}	
{	1225183	225	183	300	1	1	225-183S	}	
{	1226015	226	15	490	1	1	226-15S	}	
{	1226048	226	48	430	1	1	226-48S	}	
{	1227212	227	212	119	1	1	227-212S	}	
{	1228229	228	229	390	1	1	228-229S	}	
{	1229230	229	230	370	1	1	229-230S	}	
{	1230157	230	157	580	1	1	230-157S	}	
{	1231234	231	234	570	1	1	231-234S	}	
{	1234237	234	237	260	1	1	234-237S	}	
{	1237129	237	129	200	1	1	237-129S	}	
{	1238128	238	128	100	1	1	238-128S	}	
{	1242140	242	140	1000	1	1	242-140S	}	
{	1244242	244	242	1680	1	1	244-242S	}	
{	1245244	245	244	610	1	1	245-244S	}	
{	1246245	246	245	200	1	1	246-245S	}	
{	1247246	247	246	200	1	1	247-246S	}	
{	1248247	248	247	200	1	1	248-247S	}	
{	1249248	249	248	400	1	1	249-248S	}	
{	1250249	250	249	270	1	1	250-249S	}	
{	1253218	253	218	414	1	1	253-218S	}	
{	1258226	258	226	100	1	1	258-226S	}	
{	1259006	259	6	100	1	1	259-6S	}	
{	1777004	777	4	100	1	1	777-4S	}	
{	2004999	4	999	100	1	1	4-999N	}	
{	2007260	7	260	140	1	1	7-260N	}	
{	2012004	12	4	100	1	1	12-4N	}		
{	2013012	13	12	600	1	1	13-12N	}	
{	2015226	15	226	190	1	1	15-226N	}	
{	2018173	18	173	350	1	1	18-173N	}	
{	2019100	19	100	490	1	1	19-100N	}	
{	2026194	26	194	100	1	1	26-194N	}	
{	2027034	27	34	450	1	1	27-34N	}	
{	2033192	33	192	440	1	1	33-192N	}	
{	2034159	34	159	650	1	1	34-159N	}	
{	2035033	35	33	490	1	1	35-33N	}	
{	2037116	37	116	470	1	1	37-116N	}	
{	2037263	37	263	560	1	1	37-263N	}	
{	2039037	39	37	400	1	1	39-37N	}	
{	2040107	40	107	490	1	1	40-107N	}	
{	2041195	41	195	550	1	1	41-195N	}	
{	2044104	44	104	1320	1	1	44-104N	}		
{	2049250	49	290	380	1	1	49-290N	}	
{	2051210	51	210	410	1	1	51-210N	}	
{	2061039	61	39	170	1	1	61-39N	}		
{	2061040	61	40	1090	1	1	61-40N	}	
{	2080174	80	174	320	1	1	80-174N	}	
{	2082019	82	19	280	1	1	82-19N	}	
{	2098044	98	44	470	1	1	98-44N	}		
{	2100171	100	171	200	1	1	100-171N	}	
{	2104127	104	127	850	1	1	104-127N	}		
{	2107115	107	115	490	1	1	107-115N	}	
{	2115155	115	155	720	1	1	115-155N	}	
{	2116051	116	51	650	1	1	116-51N	}	
{	2127061	127	61	400	1	1	127-61N	}	
{	2128238	128	238	160	1	1	128-238N	}	
{	2129237	129	237	200	1	1	129-237N	}	
{	2130200	130	200	480	1	1	130-200N	}	
{	2134128	134	128	290	1	1	134-128N	}	
{	2146041	146	41	700	1	1	146-41N	}	
{	2147146	147	146	400	1	1	147-146N	}	
{	2155190	155	190	350	1	1	155-190N	}	
{	2157230	157	230	560	1	1	157-230N	}	
{	2159035	159	35	1250	1	1	159-35N	}	
{	2171147	171	147	230	1	1	171-147N	}	
{	2173082	173	82	330	1	1	173-82N	}	
{	2174027	174	27	1260	1	1	174-27N	}	
{	2182080	182	80	840	1	1	182-80N	}	
{	2190134	190	134	410	1	1	190-134N	}	
{	2192130	192	130	690	1	1	192-130N	}	
{	2194015	194	15	420	1	1	194-15N	}	
{	2195049	195	49	450	1	1	195-49N	}	
{	2050026	50	26	530	1	1	50-26N	}	
{	2199008	199	8	100	1	1	199-8N	}	
{	2200204	200	204	530	1	1	200-204N	}	
{	2203205	203	205	230	1	1	203-205N	}	
{	2204203	204	203	120	1	1	204-203N	}	
{	2205018	205	18	390	1	1	205-18N	}	
{	2210211	210	211	710	1	1	210-211N }	
{	2211212	211	212	600	1	1	211-212N }	
{	2212227	212	227	810	1	1	212-227N }	
{	2213214	213	214	470	1	1	213-214N }	
{	2214215	214	215	380	1	1	214-215N }	
{	2215216	215	216	250	1	1	215-216N }	
{	2216217	216	217	250	1	1	216-217N }	
{	2217218	217	218	640	1	1	217-218N }	
{	2218253	218	253	580	1	1	218-253N }	
{	2226258	226	258	290	1	1	226-258N }	
{	2227213	227	213	400	1	1	227-213N }	
{	2228013	228	13	440	1	1	228-13N	}	
{	2229228	229	228	360	1	1	229-228N }	
{	2230229	230	229	310	1	1	230-229N }	
{	2231157	231	157	580	1	1	231-157N }	
{	2234231	234	231	510	1	1	234-231N }	
{	2237234	237	234	290	1	1	237-234N }	
{	2238129	238	129	200	1	1	238-129N }	
{	2244245	244	245	610	1	1	244-245N }	
{	2245246	245	246	200	1	1	245-246N }	
{	2246247	246	247	210	1	1	246-247N }	
{	2247248	247	248	200	1	1	247-248N }	
{	2248249	248	249	270	1	1	248-249N }	
{	2249250	249	250	400	1	1	249-250N }	
{	2250226	290	226	200	1	1	290-226N }	
{	2253012	253	12	440	1	1	253-12N	}	
{	2258098	258	98	1780	1	1	258-98N	}	
{	2259190	250	199	400	1	1	250-199N }	
{	2260261	260	261	100	1	1	260-261N }	
{	2261262	261	262	200	1	1	261-262N }	
{	2262205	262	205	200	1	1	262-205N }	
{	2263264	263	264	2000	1	1	263-264N }	
{	2264244	264	244	1550	1	1	264-244N }	
{	2888182	888	182	100	1	1	888-182N }	
