transit_paths:	3839
1	88	3362	4	{	1	{	1	}	1	{	1	}	1	{	29	}	1	{	88	}	}	1	{1{	1	}	}	2	{0	30	}
1	104	3132	4	{	1	{	1	}	1	{	1	}	1	{	14	}	1	{	104	}	}	1	{2{	1	3	}	}	2	{0	30	}
1	105	3122	4	{	1	{	1	}	1	{	1	}	1	{	13	}	1	{	105	}	}	1	{1{	1	}	}	2	{0	30	}
1	101	3258	4	{	1	{	1	}	1	{	1	}	1	{	17	}	1	{	101	}	}	1	{2{	1	3	}	}	2	{0	30	}
1	102	3216	4	{	1	{	1	}	1	{	1	}	1	{	16	}	1	{	102	}	}	1	{2{	1	3	}	}	2	{0	30	}
1	103	3174	4	{	1	{	1	}	1	{	1	}	1	{	15	}	1	{	103	}	}	1	{2{	1	3	}	}	2	{0	30	}
1	100	3300	4	{	1	{	1	}	1	{	1	}	1	{	18	}	1	{	100	}	}	1	{2{	1	3	}	}	2	{0	30	}
1	162	66	4	{	1	{	1	}	1	{	1	}	1	{	162	}	1	{	162	}	}	1	{1{	3	}	}	2	{0	0	}
1	162	3409	6	{	1	{	1	}	1	{	1	}	5	{	14	15	16	17	18	}	5	{	14	15	16	17	18	}	1	{	162	}	1	{	162	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
1	152	64	4	{	1	{	1	}	1	{	1	}	1	{	152	}	1	{	152	}	}	1	{1{	1	}	}	2	{0	0	}
1	149	3404	6	{	1	{	1	}	1	{	1	}	8	{	12	13	14	15	16	17	18	29	}	8	{	267	105	104	103	102	101	100	88	}	1	{	149	}	1	{	149	}	}	2	{1{	1	}	1{	22	}	}	3	{0	170	0	}
1	265	3410	6	{	1	{	1	}	1	{	1	}	18	{	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	}	18	{	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	}	1	{	265	}	1	{	265	}	}	2	{1{	1	}	1{	2	}	}	3	{0	0	0	}
1	266	3411	6	{	1	{	1	}	1	{	1	}	18	{	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	}	18	{	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	}	1	{	266	}	1	{	266	}	}	2	{1{	1	}	1{	2	}	}	3	{0	0	0	}
1	267	3113	4	{	1	{	1	}	1	{	1	}	1	{	12	}	1	{	267	}	}	1	{1{	1	}	}	2	{0	170	}
1	267	3412	6	{	1	{	1	}	1	{	1	}	7	{	13	14	15	16	17	18	29	}	7	{	105	104	103	102	101	100	88	}	1	{	267	}	1	{	267	}	}	2	{1{	1	}	1{	22	}	}	3	{0	30	0	}
1	151	3406	6	{	1	{	1	}	1	{	1	}	8	{	12	13	14	15	16	17	18	29	}	8	{	267	105	104	103	102	101	100	88	}	1	{	151	}	1	{	151	}	}	2	{1{	1	}	1{	22	}	}	3	{0	170	0	}
1	154	65	4	{	1	{	1	}	1	{	1	}	1	{	154	}	1	{	154	}	}	1	{1{	1	}	}	2	{0	0	}
1	150	3405	6	{	1	{	1	}	1	{	1	}	8	{	12	13	14	15	16	17	18	29	}	8	{	267	105	104	103	102	101	100	88	}	1	{	150	}	1	{	150	}	}	2	{1{	1	}	1{	22	}	}	3	{0	170	0	}
1	9	7	4	{	1	{	1	}	1	{	1	}	1	{	9	}	1	{	9	}	}	1	{1{	1	}	}	2	{0	0	}
1	13	11	4	{	1	{	1	}	1	{	1	}	1	{	13	}	1	{	13	}	}	1	{1{	1	}	}	2	{0	0	}
1	12	10	4	{	1	{	1	}	1	{	1	}	1	{	12	}	1	{	12	}	}	1	{1{	1	}	}	2	{0	0	}
1	14	12	4	{	1	{	1	}	1	{	1	}	1	{	14	}	1	{	14	}	}	1	{1{	1	}	}	2	{0	0	}
1	14	13	4	{	1	{	1	}	1	{	1	}	1	{	14	}	1	{	14	}	}	1	{1{	3	}	}	2	{0	0	}
1	7	5	4	{	1	{	1	}	1	{	1	}	1	{	7	}	1	{	7	}	}	1	{1{	1	}	}	2	{0	0	}
1	8	6	4	{	1	{	1	}	1	{	1	}	1	{	8	}	1	{	8	}	}	1	{1{	1	}	}	2	{0	0	}
1	15	14	4	{	1	{	1	}	1	{	1	}	1	{	15	}	1	{	15	}	}	1	{1{	1	}	}	2	{0	0	}
1	15	15	4	{	1	{	1	}	1	{	1	}	1	{	15	}	1	{	15	}	}	1	{1{	3	}	}	2	{0	0	}
1	16	16	4	{	1	{	1	}	1	{	1	}	1	{	16	}	1	{	16	}	}	1	{1{	1	}	}	2	{0	0	}
1	16	17	4	{	1	{	1	}	1	{	1	}	1	{	16	}	1	{	16	}	}	1	{1{	3	}	}	2	{0	0	}
1	17	18	4	{	1	{	1	}	1	{	1	}	1	{	17	}	1	{	17	}	}	1	{1{	1	}	}	2	{0	0	}
1	17	19	4	{	1	{	1	}	1	{	1	}	1	{	17	}	1	{	17	}	}	1	{1{	3	}	}	2	{0	0	}
1	18	20	4	{	1	{	1	}	1	{	1	}	1	{	18	}	1	{	18	}	}	1	{1{	1	}	}	2	{0	0	}
1	18	21	4	{	1	{	1	}	1	{	1	}	1	{	18	}	1	{	18	}	}	1	{1{	3	}	}	2	{0	0	}
1	6	4	4	{	1	{	1	}	1	{	1	}	1	{	6	}	1	{	6	}	}	1	{1{	1	}	}	2	{0	0	}
1	10	8	4	{	1	{	1	}	1	{	1	}	1	{	10	}	1	{	10	}	}	1	{1{	1	}	}	2	{0	0	}
1	11	9	4	{	1	{	1	}	1	{	1	}	1	{	11	}	1	{	11	}	}	1	{1{	1	}	}	2	{0	0	}
1	5	3	4	{	1	{	1	}	1	{	1	}	1	{	5	}	1	{	5	}	}	1	{1{	1	}	}	2	{0	0	}
1	31	34	4	{	1	{	1	}	1	{	1	}	1	{	31	}	1	{	31	}	}	1	{1{	1	}	}	2	{0	0	}
1	32	35	4	{	1	{	1	}	1	{	1	}	1	{	32	}	1	{	32	}	}	1	{1{	1	}	}	2	{0	0	}
1	29	32	4	{	1	{	1	}	1	{	1	}	1	{	29	}	1	{	29	}	}	1	{1{	1	}	}	2	{0	0	}
1	19	22	4	{	1	{	1	}	1	{	1	}	1	{	19	}	1	{	19	}	}	1	{1{	1	}	}	2	{0	0	}
1	28	31	4	{	1	{	1	}	1	{	1	}	1	{	28	}	1	{	28	}	}	1	{1{	1	}	}	2	{0	0	}
1	24	27	4	{	1	{	1	}	1	{	1	}	1	{	24	}	1	{	24	}	}	1	{1{	1	}	}	2	{0	0	}
1	25	28	4	{	1	{	1	}	1	{	1	}	1	{	25	}	1	{	25	}	}	1	{1{	1	}	}	2	{0	0	}
1	30	33	4	{	1	{	1	}	1	{	1	}	1	{	30	}	1	{	30	}	}	1	{1{	1	}	}	2	{0	0	}
1	27	30	4	{	1	{	1	}	1	{	1	}	1	{	27	}	1	{	27	}	}	1	{1{	1	}	}	2	{0	0	}
1	20	23	4	{	1	{	1	}	1	{	1	}	1	{	20	}	1	{	20	}	}	1	{1{	1	}	}	2	{0	0	}
1	22	25	4	{	1	{	1	}	1	{	1	}	1	{	22	}	1	{	22	}	}	1	{1{	1	}	}	2	{0	0	}
1	21	24	4	{	1	{	1	}	1	{	1	}	1	{	21	}	1	{	21	}	}	1	{1{	1	}	}	2	{0	0	}
1	23	26	4	{	1	{	1	}	1	{	1	}	1	{	23	}	1	{	23	}	}	1	{1{	1	}	}	2	{0	0	}
1	26	29	4	{	1	{	1	}	1	{	1	}	1	{	26	}	1	{	26	}	}	1	{1{	1	}	}	2	{0	0	}
1	42	45	4	{	1	{	1	}	1	{	1	}	1	{	42	}	1	{	42	}	}	1	{1{	3	}	}	2	{0	0	}
1	34	37	4	{	1	{	1	}	1	{	1	}	1	{	34	}	1	{	34	}	}	1	{1{	1	}	}	2	{0	0	}
1	45	48	4	{	1	{	1	}	1	{	1	}	1	{	45	}	1	{	45	}	}	1	{1{	3	}	}	2	{0	0	}
1	44	47	4	{	1	{	1	}	1	{	1	}	1	{	44	}	1	{	44	}	}	1	{1{	3	}	}	2	{0	0	}
1	40	43	4	{	1	{	1	}	1	{	1	}	1	{	40	}	1	{	40	}	}	1	{1{	3	}	}	2	{0	0	}
1	41	44	4	{	1	{	1	}	1	{	1	}	1	{	41	}	1	{	41	}	}	1	{1{	3	}	}	2	{0	0	}
1	46	49	4	{	1	{	1	}	1	{	1	}	1	{	46	}	1	{	46	}	}	1	{1{	3	}	}	2	{0	0	}
1	39	42	4	{	1	{	1	}	1	{	1	}	1	{	39	}	1	{	39	}	}	1	{1{	1	}	}	2	{0	0	}
1	38	41	4	{	1	{	1	}	1	{	1	}	1	{	38	}	1	{	38	}	}	1	{1{	1	}	}	2	{0	0	}
1	43	46	4	{	1	{	1	}	1	{	1	}	1	{	43	}	1	{	43	}	}	1	{1{	3	}	}	2	{0	0	}
1	35	38	4	{	1	{	1	}	1	{	1	}	1	{	35	}	1	{	35	}	}	1	{1{	1	}	}	2	{0	0	}
1	33	36	4	{	1	{	1	}	1	{	1	}	1	{	33	}	1	{	33	}	}	1	{1{	1	}	}	2	{0	0	}
1	37	40	4	{	1	{	1	}	1	{	1	}	1	{	37	}	1	{	37	}	}	1	{1{	1	}	}	2	{0	0	}
1	36	39	4	{	1	{	1	}	1	{	1	}	1	{	36	}	1	{	36	}	}	1	{1{	1	}	}	2	{0	0	}
1	53	56	4	{	1	{	1	}	1	{	1	}	1	{	53	}	1	{	53	}	}	1	{1{	3	}	}	2	{0	0	}
1	60	63	4	{	1	{	1	}	1	{	1	}	1	{	60	}	1	{	60	}	}	1	{1{	3	}	}	2	{0	0	}
1	60	3400	6	{	1	{	1	}	1	{	1	}	5	{	14	15	16	17	18	}	5	{	14	15	16	17	18	}	1	{	60	}	1	{	60	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
1	48	51	4	{	1	{	1	}	1	{	1	}	1	{	48	}	1	{	48	}	}	1	{1{	3	}	}	2	{0	0	}
1	49	52	4	{	1	{	1	}	1	{	1	}	1	{	49	}	1	{	49	}	}	1	{1{	3	}	}	2	{0	0	}
1	47	50	4	{	1	{	1	}	1	{	1	}	1	{	47	}	1	{	47	}	}	1	{1{	3	}	}	2	{0	0	}
1	51	54	4	{	1	{	1	}	1	{	1	}	1	{	51	}	1	{	51	}	}	1	{1{	3	}	}	2	{0	0	}
1	54	57	4	{	1	{	1	}	1	{	1	}	1	{	54	}	1	{	54	}	}	1	{1{	3	}	}	2	{0	0	}
1	50	53	4	{	1	{	1	}	1	{	1	}	1	{	50	}	1	{	50	}	}	1	{1{	3	}	}	2	{0	0	}
1	56	59	4	{	1	{	1	}	1	{	1	}	1	{	56	}	1	{	56	}	}	1	{1{	3	}	}	2	{0	0	}
1	56	3396	6	{	1	{	1	}	1	{	1	}	5	{	14	15	16	17	18	}	5	{	14	15	16	17	18	}	1	{	56	}	1	{	56	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
1	55	58	4	{	1	{	1	}	1	{	1	}	1	{	55	}	1	{	55	}	}	1	{1{	3	}	}	2	{0	0	}
1	55	3395	6	{	1	{	1	}	1	{	1	}	5	{	14	15	16	17	18	}	5	{	14	15	16	17	18	}	1	{	55	}	1	{	55	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
1	57	60	4	{	1	{	1	}	1	{	1	}	1	{	57	}	1	{	57	}	}	1	{1{	3	}	}	2	{0	0	}
1	57	3397	6	{	1	{	1	}	1	{	1	}	5	{	14	15	16	17	18	}	5	{	14	15	16	17	18	}	1	{	57	}	1	{	57	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
1	58	61	4	{	1	{	1	}	1	{	1	}	1	{	58	}	1	{	58	}	}	1	{1{	3	}	}	2	{0	0	}
1	58	3398	6	{	1	{	1	}	1	{	1	}	5	{	14	15	16	17	18	}	5	{	14	15	16	17	18	}	1	{	58	}	1	{	58	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
1	52	55	4	{	1	{	1	}	1	{	1	}	1	{	52	}	1	{	52	}	}	1	{1{	3	}	}	2	{0	0	}
1	59	62	4	{	1	{	1	}	1	{	1	}	1	{	59	}	1	{	59	}	}	1	{1{	3	}	}	2	{0	0	}
1	59	3399	6	{	1	{	1	}	1	{	1	}	5	{	14	15	16	17	18	}	5	{	14	15	16	17	18	}	1	{	59	}	1	{	59	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
1	145	3401	6	{	1	{	1	}	1	{	1	}	8	{	12	13	14	15	16	17	18	29	}	8	{	267	105	104	103	102	101	100	88	}	1	{	145	}	1	{	145	}	}	2	{1{	1	}	1{	22	}	}	3	{0	170	0	}
1	147	3402	6	{	1	{	1	}	1	{	1	}	8	{	12	13	14	15	16	17	18	29	}	8	{	267	105	104	103	102	101	100	88	}	1	{	147	}	1	{	147	}	}	2	{1{	1	}	1{	22	}	}	3	{0	170	0	}
1	148	3403	6	{	1	{	1	}	1	{	1	}	8	{	12	13	14	15	16	17	18	29	}	8	{	267	105	104	103	102	101	100	88	}	1	{	148	}	1	{	148	}	}	2	{1{	1	}	1{	22	}	}	3	{0	170	0	}
1	3	1	4	{	1	{	1	}	1	{	1	}	1	{	3	}	1	{	3	}	}	1	{1{	1	}	}	2	{0	0	}
1	4	2	4	{	1	{	1	}	1	{	1	}	1	{	4	}	1	{	4	}	}	1	{1{	1	}	}	2	{0	0	}
1	2	0	4	{	1	{	1	}	1	{	1	}	1	{	2	}	1	{	2	}	}	1	{1{	1	}	}	2	{0	0	}
2	88	3612	4	{	1	{	2	}	1	{	2	}	1	{	29	}	1	{	88	}	}	1	{1{	1	}	}	2	{0	30	}
2	104	3432	4	{	1	{	2	}	1	{	2	}	1	{	14	}	1	{	104	}	}	1	{1{	1	}	}	2	{0	30	}
2	105	3422	4	{	1	{	2	}	1	{	2	}	1	{	13	}	1	{	105	}	}	1	{1{	1	}	}	2	{0	30	}
2	101	3528	4	{	1	{	2	}	1	{	2	}	1	{	17	}	1	{	101	}	}	1	{1{	1	}	}	2	{0	30	}
2	102	3496	4	{	1	{	2	}	1	{	2	}	1	{	16	}	1	{	102	}	}	1	{1{	1	}	}	2	{0	30	}
2	103	3464	4	{	1	{	2	}	1	{	2	}	1	{	15	}	1	{	103	}	}	1	{1{	1	}	}	2	{0	30	}
2	100	3560	4	{	1	{	2	}	1	{	2	}	1	{	18	}	1	{	100	}	}	1	{1{	1	}	}	2	{0	30	}
2	162	3649	6	{	1	{	2	}	1	{	2	}	5	{	14	15	16	17	18	}	5	{	14	15	16	17	18	}	1	{	162	}	1	{	162	}	}	2	{1{	1	}	1{	3	}	}	3	{0	0	0	}
2	152	104	4	{	1	{	2	}	1	{	2	}	1	{	152	}	1	{	152	}	}	1	{1{	1	}	}	2	{0	0	}
2	149	3646	6	{	1	{	2	}	1	{	2	}	8	{	12	13	14	15	16	17	18	29	}	8	{	267	105	104	103	102	101	100	88	}	1	{	149	}	1	{	149	}	}	2	{1{	1	}	1{	22	}	}	3	{0	170	0	}
2	265	3650	6	{	1	{	2	}	1	{	2	}	18	{	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	}	18	{	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	}	1	{	265	}	1	{	265	}	}	2	{1{	1	}	1{	2	}	}	3	{0	0	0	}
2	266	3651	6	{	1	{	2	}	1	{	2	}	18	{	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	}	18	{	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	}	1	{	266	}	1	{	266	}	}	2	{1{	1	}	1{	2	}	}	3	{0	0	0	}
2	267	3413	4	{	1	{	2	}	1	{	2	}	1	{	12	}	1	{	267	}	}	1	{1{	1	}	}	2	{0	170	}
2	267	3652	6	{	1	{	2	}	1	{	2	}	7	{	13	14	15	16	17	18	29	}	7	{	105	104	103	102	101	100	88	}	1	{	267	}	1	{	267	}	}	2	{1{	1	}	1{	22	}	}	3	{0	30	0	}
