73	1	4	1	107	1	3590	3358.29	180	0	240	231.711	0	0	
70	1	4	1	107	1	3590	3267.74	180	0	300	322.256	0	0	
67	1	4	1	106	1	3230	3180.45	180	0	60	49.5526	0	0	
76	1	4	1	107	1	3590	3423.79	180	0	180	166.207	0	0	
96	1	4	1	108	1	3950	3831.3	180	0	120	118.698	0	0	
99	1	4	1	108	1	3950	3913.07	180	0	60	36.9264	0	0	
100	1	4	1	108	1	3950	3919.61	180	0	60	30.3888	0	0	
83	1	4	1	107	1	3590	3589.83	180	0	0	0.170826	0	0	
101	1	4	1	108	1	3950	3919.72	180	0	60	30.2838	0	0	
86	1	4	1	108	1	3950	3641.34	180	0	300	308.662	0	0	
85	1	4	1	108	1	3950	3638.3	180	0	300	311.702	0	0	
87	1	4	1	108	1	3950	3666.14	180	0	300	283.856	0	0	
88	1	4	1	108	1	3950	3671.48	180	0	300	278.516	0	0	
89	1	4	1	108	1	3950	3699.32	180	0	240	250.677	0	0	
90	1	4	1	108	1	3950	3733.17	180	0	240	216.834	0	0	
92	1	4	1	108	1	3950	3763	180	0	180	187.002	0	0	
93	1	4	1	108	1	3950	3774.22	180	0	180	175.778	0	0	
95	1	4	1	108	1	3950	3787.84	180	0	180	162.162	0	0	
98	1	4	1	108	1	3950	3911.23	180	0	60	38.7713	0	0	
94	1	4	1	108	1	3950	3780.06	180	0	180	169.937	0	0	
91	1	4	1	108	1	3950	3757.35	180	0	180	192.654	0	0	
84	1	4	1	108	1	3950	3611.57	180	0	360	338.433	0	0	
97	1	4	1	108	1	3950	3848.43	180	0	120	101.572	0	0	
115	1	4	1	109	1	4310	4150.52	180	0	180	159.475	0	0	
117	1	4	1	109	1	4310	4196.59	180	0	120	113.407	0	0	
118	1	4	1	109	1	4310	4197.63	180	0	120	112.369	0	0	
104	1	4	1	109	1	4310	3968.54	180	0	360	341.461	0	0	
120	1	4	1	109	1	4310	4214.03	180	0	120	95.9739	0	0	
107	1	4	1	109	1	4310	3981.75	180	0	300	328.251	0	0	
106	1	4	1	109	1	4310	3976.16	180	0	360	333.841	0	0	
