transit_paths:	905	
277023	277001	46	4	{	1	{	277023	}	1	{	277023	}	1	{	277001	}	1	{	277001	}	}	1	{1{	2176	}	}	2	{0	0	}
277023	277009	38	4	{	1	{	277023	}	1	{	277023	}	1	{	277009	}	1	{	277009	}	}	1	{1{	2176	}	}	2	{0	0	}
277023	277011	36	4	{	1	{	277023	}	1	{	277023	}	1	{	277011	}	1	{	277011	}	}	1	{1{	2176	}	}	2	{0	0	}
277023	277007	40	4	{	1	{	277023	}	1	{	277023	}	1	{	277007	}	1	{	277007	}	}	1	{1{	2176	}	}	2	{0	0	}
277023	277002	45	4	{	1	{	277023	}	1	{	277023	}	1	{	277002	}	1	{	277002	}	}	1	{1{	2176	}	}	2	{0	0	}
277023	277005	42	4	{	1	{	277023	}	1	{	277023	}	1	{	277005	}	1	{	277005	}	}	1	{1{	2176	}	}	2	{0	0	}
277023	277010	37	4	{	1	{	277023	}	1	{	277023	}	1	{	277010	}	1	{	277010	}	}	1	{1{	2176	}	}	2	{0	0	}
277023	277006	41	4	{	1	{	277023	}	1	{	277023	}	1	{	277006	}	1	{	277006	}	}	1	{1{	2176	}	}	2	{0	0	}
277023	277004	43	4	{	1	{	277023	}	1	{	277023	}	1	{	277004	}	1	{	277004	}	}	1	{1{	2176	}	}	2	{0	0	}
277022	277021	47	4	{	1	{	277022	}	1	{	277022	}	1	{	277021	}	1	{	277021	}	}	1	{1{	2176	}	}	2	{0	0	}
277022	277020	48	4	{	1	{	277022	}	1	{	277022	}	1	{	277020	}	1	{	277020	}	}	1	{1{	2176	}	}	2	{0	0	}
277022	277017	51	4	{	1	{	277022	}	1	{	277022	}	1	{	277017	}	1	{	277017	}	}	1	{1{	2176	}	}	2	{0	0	}
277022	277019	49	4	{	1	{	277022	}	1	{	277022	}	1	{	277019	}	1	{	277019	}	}	1	{1{	2176	}	}	2	{0	0	}
277022	277013	55	4	{	1	{	277022	}	1	{	277022	}	1	{	277013	}	1	{	277013	}	}	1	{1{	2176	}	}	2	{0	0	}
277022	277014	54	4	{	1	{	277022	}	1	{	277022	}	1	{	277014	}	1	{	277014	}	}	1	{1{	2176	}	}	2	{0	0	}
277022	277018	50	4	{	1	{	277022	}	1	{	277022	}	1	{	277018	}	1	{	277018	}	}	1	{1{	2176	}	}	2	{0	0	}
277022	277016	52	4	{	1	{	277022	}	1	{	277022	}	1	{	277016	}	1	{	277016	}	}	1	{1{	2176	}	}	2	{0	0	}
277022	277015	53	4	{	1	{	277022	}	1	{	277022	}	1	{	277015	}	1	{	277015	}	}	1	{1{	2176	}	}	2	{0	0	}
277022	277012	56	4	{	1	{	277022	}	1	{	277022	}	1	{	277012	}	1	{	277012	}	}	1	{1{	2176	}	}	2	{0	0	}
277022	277003	65	4	{	1	{	277022	}	1	{	277022	}	1	{	277003	}	1	{	277003	}	}	1	{1{	2176	}	}	2	{0	0	}
277022	277008	60	4	{	1	{	277022	}	1	{	277022	}	1	{	277008	}	1	{	277008	}	}	1	{1{	2176	}	}	2	{0	0	}
277022	277001	67	4	{	1	{	277022	}	1	{	277022	}	1	{	277001	}	1	{	277001	}	}	1	{1{	2176	}	}	2	{0	0	}
277022	277009	59	4	{	1	{	277022	}	1	{	277022	}	1	{	277009	}	1	{	277009	}	}	1	{1{	2176	}	}	2	{0	0	}
277022	277011	57	4	{	1	{	277022	}	1	{	277022	}	1	{	277011	}	1	{	277011	}	}	1	{1{	2176	}	}	2	{0	0	}
277022	277007	61	4	{	1	{	277022	}	1	{	277022	}	1	{	277007	}	1	{	277007	}	}	1	{1{	2176	}	}	2	{0	0	}
277022	277002	66	4	{	1	{	277022	}	1	{	277022	}	1	{	277002	}	1	{	277002	}	}	1	{1{	2176	}	}	2	{0	0	}
277022	277005	63	4	{	1	{	277022	}	1	{	277022	}	1	{	277005	}	1	{	277005	}	}	1	{1{	2176	}	}	2	{0	0	}
277022	277010	58	4	{	1	{	277022	}	1	{	277022	}	1	{	277010	}	1	{	277010	}	}	1	{1{	2176	}	}	2	{0	0	}
277022	277006	62	4	{	1	{	277022	}	1	{	277022	}	1	{	277006	}	1	{	277006	}	}	1	{1{	2176	}	}	2	{0	0	}
277022	277004	64	4	{	1	{	277022	}	1	{	277022	}	1	{	277004	}	1	{	277004	}	}	1	{1{	2176	}	}	2	{0	0	}
277021	277020	68	4	{	1	{	277021	}	1	{	277021	}	1	{	277020	}	1	{	277020	}	}	1	{1{	2176	}	}	2	{0	0	}
277021	277017	71	4	{	1	{	277021	}	1	{	277021	}	1	{	277017	}	1	{	277017	}	}	1	{1{	2176	}	}	2	{0	0	}
277021	277019	69	4	{	1	{	277021	}	1	{	277021	}	1	{	277019	}	1	{	277019	}	}	1	{1{	2176	}	}	2	{0	0	}
277021	277013	75	4	{	1	{	277021	}	1	{	277021	}	1	{	277013	}	1	{	277013	}	}	1	{1{	2176	}	}	2	{0	0	}
277021	277014	74	4	{	1	{	277021	}	1	{	277021	}	1	{	277014	}	1	{	277014	}	}	1	{1{	2176	}	}	2	{0	0	}
277021	277018	70	4	{	1	{	277021	}	1	{	277021	}	1	{	277018	}	1	{	277018	}	}	1	{1{	2176	}	}	2	{0	0	}
277021	277016	72	4	{	1	{	277021	}	1	{	277021	}	1	{	277016	}	1	{	277016	}	}	1	{1{	2176	}	}	2	{0	0	}
277021	277015	73	4	{	1	{	277021	}	1	{	277021	}	1	{	277015	}	1	{	277015	}	}	1	{1{	2176	}	}	2	{0	0	}
277021	277012	76	4	{	1	{	277021	}	1	{	277021	}	1	{	277012	}	1	{	277012	}	}	1	{1{	2176	}	}	2	{0	0	}
277021	277003	85	4	{	1	{	277021	}	1	{	277021	}	1	{	277003	}	1	{	277003	}	}	1	{1{	2176	}	}	2	{0	0	}
277021	277008	80	4	{	1	{	277021	}	1	{	277021	}	1	{	277008	}	1	{	277008	}	}	1	{1{	2176	}	}	2	{0	0	}
277021	277001	87	4	{	1	{	277021	}	1	{	277021	}	1	{	277001	}	1	{	277001	}	}	1	{1{	2176	}	}	2	{0	0	}
277021	277009	79	4	{	1	{	277021	}	1	{	277021	}	1	{	277009	}	1	{	277009	}	}	1	{1{	2176	}	}	2	{0	0	}
277021	277011	77	4	{	1	{	277021	}	1	{	277021	}	1	{	277011	}	1	{	277011	}	}	1	{1{	2176	}	}	2	{0	0	}
277021	277007	81	4	{	1	{	277021	}	1	{	277021	}	1	{	277007	}	1	{	277007	}	}	1	{1{	2176	}	}	2	{0	0	}
277021	277002	86	4	{	1	{	277021	}	1	{	277021	}	1	{	277002	}	1	{	277002	}	}	1	{1{	2176	}	}	2	{0	0	}
277021	277005	83	4	{	1	{	277021	}	1	{	277021	}	1	{	277005	}	1	{	277005	}	}	1	{1{	2176	}	}	2	{0	0	}
277021	277010	78	4	{	1	{	277021	}	1	{	277021	}	1	{	277010	}	1	{	277010	}	}	1	{1{	2176	}	}	2	{0	0	}
277021	277006	82	4	{	1	{	277021	}	1	{	277021	}	1	{	277006	}	1	{	277006	}	}	1	{1{	2176	}	}	2	{0	0	}
277021	277004	84	4	{	1	{	277021	}	1	{	277021	}	1	{	277004	}	1	{	277004	}	}	1	{1{	2176	}	}	2	{0	0	}
277020	277017	90	4	{	1	{	277020	}	1	{	277020	}	1	{	277017	}	1	{	277017	}	}	1	{1{	2176	}	}	2	{0	0	}
277020	277019	88	4	{	1	{	277020	}	1	{	277020	}	1	{	277019	}	1	{	277019	}	}	1	{1{	2176	}	}	2	{0	0	}
277020	277013	94	4	{	1	{	277020	}	1	{	277020	}	1	{	277013	}	1	{	277013	}	}	1	{1{	2176	}	}	2	{0	0	}
277020	277014	93	4	{	1	{	277020	}	1	{	277020	}	1	{	277014	}	1	{	277014	}	}	1	{1{	2176	}	}	2	{0	0	}
277020	277018	89	4	{	1	{	277020	}	1	{	277020	}	1	{	277018	}	1	{	277018	}	}	1	{1{	2176	}	}	2	{0	0	}
277020	277016	91	4	{	1	{	277020	}	1	{	277020	}	1	{	277016	}	1	{	277016	}	}	1	{1{	2176	}	}	2	{0	0	}
277020	277015	92	4	{	1	{	277020	}	1	{	277020	}	1	{	277015	}	1	{	277015	}	}	1	{1{	2176	}	}	2	{0	0	}
277020	277012	95	4	{	1	{	277020	}	1	{	277020	}	1	{	277012	}	1	{	277012	}	}	1	{1{	2176	}	}	2	{0	0	}
277020	277003	104	4	{	1	{	277020	}	1	{	277020	}	1	{	277003	}	1	{	277003	}	}	1	{1{	2176	}	}	2	{0	0	}
277020	277008	99	4	{	1	{	277020	}	1	{	277020	}	1	{	277008	}	1	{	277008	}	}	1	{1{	2176	}	}	2	{0	0	}
277020	277001	106	4	{	1	{	277020	}	1	{	277020	}	1	{	277001	}	1	{	277001	}	}	1	{1{	2176	}	}	2	{0	0	}
277020	277009	98	4	{	1	{	277020	}	1	{	277020	}	1	{	277009	}	1	{	277009	}	}	1	{1{	2176	}	}	2	{0	0	}
277020	277011	96	4	{	1	{	277020	}	1	{	277020	}	1	{	277011	}	1	{	277011	}	}	1	{1{	2176	}	}	2	{0	0	}
277020	277007	100	4	{	1	{	277020	}	1	{	277020	}	1	{	277007	}	1	{	277007	}	}	1	{1{	2176	}	}	2	{0	0	}
277020	277002	105	4	{	1	{	277020	}	1	{	277020	}	1	{	277002	}	1	{	277002	}	}	1	{1{	2176	}	}	2	{0	0	}
277020	277005	102	4	{	1	{	277020	}	1	{	277020	}	1	{	277005	}	1	{	277005	}	}	1	{1{	2176	}	}	2	{0	0	}
277020	277010	97	4	{	1	{	277020	}	1	{	277020	}	1	{	277010	}	1	{	277010	}	}	1	{1{	2176	}	}	2	{0	0	}
277020	277006	101	4	{	1	{	277020	}	1	{	277020	}	1	{	277006	}	1	{	277006	}	}	1	{1{	2176	}	}	2	{0	0	}
277020	277004	103	4	{	1	{	277020	}	1	{	277020	}	1	{	277004	}	1	{	277004	}	}	1	{1{	2176	}	}	2	{0	0	}
277019	277017	108	4	{	1	{	277019	}	1	{	277019	}	1	{	277017	}	1	{	277017	}	}	1	{1{	2176	}	}	2	{0	0	}
277019	277013	112	4	{	1	{	277019	}	1	{	277019	}	1	{	277013	}	1	{	277013	}	}	1	{1{	2176	}	}	2	{0	0	}
277019	277014	111	4	{	1	{	277019	}	1	{	277019	}	1	{	277014	}	1	{	277014	}	}	1	{1{	2176	}	}	2	{0	0	}
277019	277018	107	4	{	1	{	277019	}	1	{	277019	}	1	{	277018	}	1	{	277018	}	}	1	{1{	2176	}	}	2	{0	0	}
277019	277016	109	4	{	1	{	277019	}	1	{	277019	}	1	{	277016	}	1	{	277016	}	}	1	{1{	2176	}	}	2	{0	0	}
277019	277015	110	4	{	1	{	277019	}	1	{	277019	}	1	{	277015	}	1	{	277015	}	}	1	{1{	2176	}	}	2	{0	0	}
277019	277012	113	4	{	1	{	277019	}	1	{	277019	}	1	{	277012	}	1	{	277012	}	}	1	{1{	2176	}	}	2	{0	0	}
277019	277003	122	4	{	1	{	277019	}	1	{	277019	}	1	{	277003	}	1	{	277003	}	}	1	{1{	2176	}	}	2	{0	0	}
277019	277008	117	4	{	1	{	277019	}	1	{	277019	}	1	{	277008	}	1	{	277008	}	}	1	{1{	2176	}	}	2	{0	0	}
277019	277001	124	4	{	1	{	277019	}	1	{	277019	}	1	{	277001	}	1	{	277001	}	}	1	{1{	2176	}	}	2	{0	0	}
277019	277009	116	4	{	1	{	277019	}	1	{	277019	}	1	{	277009	}	1	{	277009	}	}	1	{1{	2176	}	}	2	{0	0	}
277019	277011	114	4	{	1	{	277019	}	1	{	277019	}	1	{	277011	}	1	{	277011	}	}	1	{1{	2176	}	}	2	{0	0	}
277019	277007	118	4	{	1	{	277019	}	1	{	277019	}	1	{	277007	}	1	{	277007	}	}	1	{1{	2176	}	}	2	{0	0	}
277019	277002	123	4	{	1	{	277019	}	1	{	277019	}	1	{	277002	}	1	{	277002	}	}	1	{1{	2176	}	}	2	{0	0	}
277019	277005	120	4	{	1	{	277019	}	1	{	277019	}	1	{	277005	}	1	{	277005	}	}	1	{1{	2176	}	}	2	{0	0	}
277019	277010	115	4	{	1	{	277019	}	1	{	277019	}	1	{	277010	}	1	{	277010	}	}	1	{1{	2176	}	}	2	{0	0	}
277019	277006	119	4	{	1	{	277019	}	1	{	277019	}	1	{	277006	}	1	{	277006	}	}	1	{1{	2176	}	}	2	{0	0	}
277019	277004	121	4	{	1	{	277019	}	1	{	277019	}	1	{	277004	}	1	{	277004	}	}	1	{1{	2176	}	}	2	{0	0	}
277018	277017	125	4	{	1	{	277018	}	1	{	277018	}	1	{	277017	}	1	{	277017	}	}	1	{1{	2176	}	}	2	{0	0	}
277018	277013	129	4	{	1	{	277018	}	1	{	277018	}	1	{	277013	}	1	{	277013	}	}	1	{1{	2176	}	}	2	{0	0	}
277018	277014	128	4	{	1	{	277018	}	1	{	277018	}	1	{	277014	}	1	{	277014	}	}	1	{1{	2176	}	}	2	{0	0	}
277018	277016	126	4	{	1	{	277018	}	1	{	277018	}	1	{	277016	}	1	{	277016	}	}	1	{1{	2176	}	}	2	{0	0	}
277018	277015	127	4	{	1	{	277018	}	1	{	277018	}	1	{	277015	}	1	{	277015	}	}	1	{1{	2176	}	}	2	{0	0	}
277018	277012	130	4	{	1	{	277018	}	1	{	277018	}	1	{	277012	}	1	{	277012	}	}	1	{1{	2176	}	}	2	{0	0	}
277018	277003	139	4	{	1	{	277018	}	1	{	277018	}	1	{	277003	}	1	{	277003	}	}	1	{1{	2176	}	}	2	{0	0	}
277018	277008	134	4	{	1	{	277018	}	1	{	277018	}	1	{	277008	}	1	{	277008	}	}	1	{1{	2176	}	}	2	{0	0	}
277018	277001	141	4	{	1	{	277018	}	1	{	277018	}	1	{	277001	}	1	{	277001	}	}	1	{1{	2176	}	}	2	{0	0	}
277018	277009	133	4	{	1	{	277018	}	1	{	277018	}	1	{	277009	}	1	{	277009	}	}	1	{1{	2176	}	}	2	{0	0	}
277018	277011	131	4	{	1	{	277018	}	1	{	277018	}	1	{	277011	}	1	{	277011	}	}	1	{1{	2176	}	}	2	{0	0	}
277018	277007	135	4	{	1	{	277018	}	1	{	277018	}	1	{	277007	}	1	{	277007	}	}	1	{1{	2176	}	}	2	{0	0	}
277018	277002	140	4	{	1	{	277018	}	1	{	277018	}	1	{	277002	}	1	{	277002	}	}	1	{1{	2176	}	}	2	{0	0	}
277018	277005	137	4	{	1	{	277018	}	1	{	277018	}	1	{	277005	}	1	{	277005	}	}	1	{1{	2176	}	}	2	{0	0	}
277018	277010	132	4	{	1	{	277018	}	1	{	277018	}	1	{	277010	}	1	{	277010	}	}	1	{1{	2176	}	}	2	{0	0	}
277018	277006	136	4	{	1	{	277018	}	1	{	277018	}	1	{	277006	}	1	{	277006	}	}	1	{1{	2176	}	}	2	{0	0	}
277018	277004	138	4	{	1	{	277018	}	1	{	277018	}	1	{	277004	}	1	{	277004	}	}	1	{1{	2176	}	}	2	{0	0	}
277017	277013	145	4	{	1	{	277017	}	1	{	277017	}	1	{	277013	}	1	{	277013	}	}	1	{1{	2176	}	}	2	{0	0	}
277017	277014	144	4	{	1	{	277017	}	1	{	277017	}	1	{	277014	}	1	{	277014	}	}	1	{1{	2176	}	}	2	{0	0	}
277017	277016	142	4	{	1	{	277017	}	1	{	277017	}	1	{	277016	}	1	{	277016	}	}	1	{1{	2176	}	}	2	{0	0	}
277017	277015	143	4	{	1	{	277017	}	1	{	277017	}	1	{	277015	}	1	{	277015	}	}	1	{1{	2176	}	}	2	{0	0	}
277017	277012	146	4	{	1	{	277017	}	1	{	277017	}	1	{	277012	}	1	{	277012	}	}	1	{1{	2176	}	}	2	{0	0	}
277017	277003	155	4	{	1	{	277017	}	1	{	277017	}	1	{	277003	}	1	{	277003	}	}	1	{1{	2176	}	}	2	{0	0	}
277017	277008	150	4	{	1	{	277017	}	1	{	277017	}	1	{	277008	}	1	{	277008	}	}	1	{1{	2176	}	}	2	{0	0	}
277017	277001	157	4	{	1	{	277017	}	1	{	277017	}	1	{	277001	}	1	{	277001	}	}	1	{1{	2176	}	}	2	{0	0	}
277017	277009	149	4	{	1	{	277017	}	1	{	277017	}	1	{	277009	}	1	{	277009	}	}	1	{1{	2176	}	}	2	{0	0	}
277017	277011	147	4	{	1	{	277017	}	1	{	277017	}	1	{	277011	}	1	{	277011	}	}	1	{1{	2176	}	}	2	{0	0	}
277017	277007	151	4	{	1	{	277017	}	1	{	277017	}	1	{	277007	}	1	{	277007	}	}	1	{1{	2176	}	}	2	{0	0	}
277017	277002	156	4	{	1	{	277017	}	1	{	277017	}	1	{	277002	}	1	{	277002	}	}	1	{1{	2176	}	}	2	{0	0	}
277017	277005	153	4	{	1	{	277017	}	1	{	277017	}	1	{	277005	}	1	{	277005	}	}	1	{1{	2176	}	}	2	{0	0	}
277017	277010	148	4	{	1	{	277017	}	1	{	277017	}	1	{	277010	}	1	{	277010	}	}	1	{1{	2176	}	}	2	{0	0	}
277017	277006	152	4	{	1	{	277017	}	1	{	277017	}	1	{	277006	}	1	{	277006	}	}	1	{1{	2176	}	}	2	{0	0	}
